Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
160,26.31293,82.5740502201471,55.77003,15,3,19,10,16,56
161,27.57885,82.7008856144015,55.88099,15,3,19,10,16.1,55.9
162,28.30223,82.3626845680963,55.58512,15,3,19,10,16.2,55.8
163,28.21181,82.3880607915322,55.60732,15,3,19,10,16.3,55.7
164,28.21181,82.4556964285007,55.66649,15,3,19,10,16.4,55.6
165,28.84476,82.4387789462101,55.65169,15,3,19,10,16.5,55.5
166,31.37659,82.4218728946508,55.6369,15,3,19,10,16.6,55.4
167,30.11068,82.9545221107163,56.10288,15,3,19,10,16.7,55.3
168,28.21181,83.0052631268568,56.14727,15,3,19,10,16.8,55.2
169,28.93518,82.7008856144015,55.88099,15,3,19,10,16.9,55.1
170,30.02025,82.7008856144015,55.88099,15,3,19,10,17,55
171,30.2011,82.641697287847,55.82921,15,3,19,10,17.1,54.9
172,30.11068,82.3204251545636,55.54815,15,3,19,10,17.2,54.8
173,28.84476,82.2612253972778,55.49636,15,3,19,10,17.3,54.7
174,28.84476,82.1005893306362,55.35583,15,3,19,10,17.4,54.6
175,31.37659,82.3711433092416,55.59252,15,3,19,10,17.5,54.5
176,31.37659,82.2612253972778,55.49636,15,3,19,10,17.6,54.4
177,30.2011,82.5740502201471,55.77003,15,3,19,10,17.7,54.3
178,28.93518,82.345778516537,55.57033,15,3,19,10,17.8,54.2
179,28.93518,82.5740502201471,55.77003,15,3,19,10,17.9,54.1
180,28.84476,82.7431564586654,55.91797,15,3,19,10,18,54
181,28.84476,82.3796020503869,55.59992,15,3,19,10,18.1,53.9
182,28.84476,82.4979672727646,55.70347,15,3,19,10,18.2,53.8
183,28.84476,82.2104958118686,55.45198,15,3,19,10,18.3,53.7
184,28.21181,82.3880607915322,55.60732,15,3,19,10,18.4,53.6
185,28.93518,81.4833869953116,54.81588,15,3,19,10,18.5,53.5
186,28.93518,81.8384940931761,55.12654,15,3,19,10,18.6,53.4
187,28.93518,81.2551038609701,54.61617,15,3,19,10,18.7,53.3
188,30.11068,81.5341165807208,54.86026,15,3,19,10,18.8,53.2
189,31.91912,81.4411161510477,54.7789,15,3,19,10,18.9,53.1
190,33.90842,81.8384940931761,55.12654,15,3,19,10,19,53
191,33.90842,81.6863053369484,54.9934,15,3,19,10,19.1,52.9
192,35.17434,81.3311982390839,54.68274,15,3,19,10,19.2,52.8
193,33.27546,81.415751358343,54.75671,15,3,19,10,19.3,52.7
194,36.44025,81.0691030016238,54.45345,15,3,19,10,19.4,52.6
195,38.88166,81.3058334463793,54.66055,15,3,19,10,19.5,52.5
196,38.88166,81.9061297301446,55.18571,15,3,19,10,19.6,52.4
197,38.88166,82.481049790474,55.68867,15,3,19,10,19.7,52.3
198,36.98278,82.3204251545636,55.54815,15,3,19,10,19.8,52.2
199,38.97208,82.3711433092416,55.59252,15,3,19,10,19.9,52.1
200,38.97208,82.4218728946508,55.6369,15,3,19,10,20,52
201,38.97208,82.4387789462101,55.65169,15,3,19,10,20.1,51.9
202,38.97208,81.8976709889993,55.17831,15,3,19,10,20.2,51.8
203,38.88166,81.2043742755609,54.57179,15,3,19,10,20.3,51.7
204,38.2487,80.6657003169994,54.10581,15,3,19,10,20.4,51.6
205,36.44025,81.2804686536747,54.63836,15,3,19,10,20.5,51.5
206,35.35518,81.745493663503,55.04518,15,3,19,10,20.6,51.4
207,35.71687,81.3903865656385,54.73452,15,3,19,10,20.7,51.3
208,36.34983,81.3565630317885,54.70493,15,3,19,10,20.8,51.2
209,36.44025,81.6186696999799,54.93423,15,3,19,10,20.9,51.1
210,36.98278,81.6693992853891,54.97861,15,3,19,10,21,51
211,36.16898,81.5425753218661,54.86766,15,3,19,10,21.1,50.9
212,34.99349,81.6186696999799,54.93423,15,3,19,10,21.2,50.8
213,33.90842,81.6693992853891,54.97861,15,3,19,10,21.3,50.7
214,33.818,81.3819392552244,54.72713,15,3,19,10,21.4,50.6
215,33.27546,81.3988453067837,54.74192,15,3,19,10,21.5,50.5
216,35.17434,81.1451973797377,54.52002,15,3,19,10,21.6,50.4
217,36.98278,81.7877645077669,55.08216,15,3,19,10,21.7,50.3
218,36.98278,81.4495748921929,54.7863,15,3,19,10,21.8,50.2
219,38.2487,81.7877645077669,55.08216,15,3,19,10,21.9,50.1
220,38.88166,81.3396569802292,54.69014,15,3,19,10,22,50
221,38.88166,81.7201288707983,55.02299,15,3,19,10,22.1,49.9
222,40.23799,81.2635626021154,54.62357,15,3,19,10,22.2,49.8
223,38.97208,80.9579818230167,54.3573,15,3,19,10,22.3,49.7
224,38.33912,81.3650217729338,54.71233,15,3,19,10,22.4,49.6
225,36.98278,81.0860204839144,54.46825,15,3,19,10,22.5,49.5
226,36.98278,81.5256578395755,54.85286,15,3,19,10,22.6,49.4
227,36.98278,81.3734805140791,54.71973,15,3,19,10,22.7,49.3
228,36.98278,81.4411161510477,54.7789,15,3,19,10,22.8,49.2
229,38.2487,81.5172105291615,54.84547,15,3,19,10,22.9,49.1
230,38.97208,81.593293476544,54.91203,15,3,19,10,23,49
231,38.42954,81.6778465958031,54.986,15,3,19,10,23.1,48.9
232,38.61039,81.58484616613,54.90464,15,3,19,10,23.2,48.8
233,40.14757,81.6524818030985,54.96381,15,3,19,10,23.3,48.7
234,38.88166,82.4303316357961,55.6443,15,3,19,10,23.4,48.6
235,41.59433,82.8107920956339,55.97714,15,3,19,10,23.5,48.5
236,42.04644,82.7346977175201,55.91057,15,3,19,10,23.6,48.4
237,42.13687,82.0836832790769,55.34104,15,3,19,10,23.7,48.3
238,43.31235,82.5909677024377,55.78483,15,3,19,10,23.8,48.2
239,41.50391,82.6501560289922,55.83661,15,3,19,10,23.9,48.1
240,43.31235,82.3626845680963,55.58512,15,3,19,10,24,48
241,45.21123,82.8276981471932,55.99193,15,3,19,10,24.1,47.9
242,46.38672,82.5994150128518,55.79222,15,3,19,10,24.2,47.8
243,45.1208,82.3796020503869,55.59992,15,3,19,10,24.3,47.7
244,47.01968,81.6609405442438,54.97121,15,3,19,10,24.4,47.6
245,47.1101,81.4411161510477,54.7789,15,3,19,10,24.5,47.5
246,49.00897,81.407304047929,54.74932,15,3,19,10,24.6,47.4
247,50.18446,81.6863053369484,54.9934,15,3,19,10,24.7,47.3
248,50.36531,81.4833869953116,54.81588,15,3,19,10,24.8,47.2
249,48.91855,80.4851875192157,53.95049,15,3,19,10,24.9,47.1
250,50.18446,80.7860576781794,54.20937,15,3,19,10,25,47
251,48.91855,81.2804686536747,54.63836,15,3,19,10,25.1,46.9
252,50.27488,81.2381978094108,54.60138,15,3,19,10,25.2,46.8
253,50.27488,81.5341165807208,54.86026,15,3,19,10,25.3,46.7
254,48.46644,82.7093329248155,55.88838,15,3,19,10,25.4,46.6
255,47.01968,82.4049668430915,55.62211,15,3,19,10,25.5,46.5
256,46.47714,82.7938860440746,55.96235,15,3,19,10,25.6,46.4
257,48.82812,82.8699804221884,56.02892,15,3,19,10,25.7,46.3
258,49.64193,82.9883456445662,56.13247,15,3,19,10,25.8,46.2
259,50.45573,82.2358606045732,55.47417,15,3,19,10,25.9,46.1
260,51.45037,82.481049790474,55.68867,15,3,19,10,26,46
261,51.5408,82.5402381170285,55.74045,15,3,19,10,26.1,45.9
262,53.34925,82.6247798055564,55.81441,15,3,19,10,26.2,45.8
263,54.07262,82.7093329248155,55.88838,15,3,19,10,26.3,45.7
264,53.43967,82.2443193457185,55.48157,15,3,19,10,26.4,45.6
265,55.88108,81.8469414035901,55.13393,15,3,19,10,26.5,45.5
266,55.88108,82.1090480717815,55.36323,15,3,19,10,26.6,45.4
267,57.14699,82.0667772275175,55.32625,15,3,19,10,26.7,45.3
268,57.14699,81.9145770405586,55.1931,15,3,19,10,26.8,45.2
269,55.88108,81.4242100994883,54.76411,15,3,19,10,26.9,45.1
270,55.88108,81.8384940931761,55.12654,15,3,19,10,27,45
271,55.88108,81.9822241082584,55.25228,15,3,19,10,27.1,44.9
272,57.14699,80.5453545778125,54.00226,15,3,19,10,27.2,44.8
273,55.88108,81.3988453067837,54.74192,15,3,19,10,27.3,44.7
274,58.41291,81.3142921875246,54.66795,15,3,19,10,27.4,44.6
275,59.04586,80.6313224612278,54.07623,15,3,19,10,27.5,44.5
276,59.04586,81.58484616613,54.90464,15,3,19,10,27.6,44.4
277,59.04586,81.5002930468709,54.83067,15,3,19,10,27.7,44.3
278,58.41291,82.2020485014546,55.44459,15,3,19,10,27.8,44.2
279,58.41291,81.6947640780937,55.0008,15,3,19,10,27.9,44.1
280,58.50333,81.5341165807208,54.86026,15,3,19,10,28,44
281,58.41291,81.4411161510477,54.7789,15,3,19,10,28.1,43.9
282,58.41291,81.2720213432607,54.63097,15,3,19,10,28.2,43.8
283,58.41291,80.8720139396015,54.28333,15,3,19,10,28.3,43.7
284,58.23206,81.4495748921929,54.7863,15,3,19,10,28.4,43.6
285,57.14699,80.8462247367762,54.26114,15,3,19,10,28.5,43.5
286,55.24812,81.5087517880162,54.83807,15,3,19,10,28.6,43.4
287,53.9822,81.6609405442438,54.97121,15,3,19,10,28.7,43.3
288,53.9822,81.3396569802292,54.69014,15,3,19,10,28.8,43.2
289,55.24812,81.9145770405586,55.1931,15,3,19,10,28.9,43.1
290,55.88108,81.5341165807208,54.86026,15,3,19,10,29,43
291,55.24812,81.2128330167062,54.57919,15,3,19,10,29.1,42.9
292,57.14699,81.5256578395755,54.85286,15,3,19,10,29.2,42.8
293,59.04586,82.0244949525224,55.28926,15,3,19,10,29.3,42.7
294,62.12023,81.6271170103939,54.94162,15,3,19,10,29.4,42.6
295,63.38614,81.2973861359653,54.65316,15,3,19,10,29.5,42.5
296,64.0191,80.923592345252,54.32771,15,3,19,10,29.6,42.4
297,64.0191,81.5172105291615,54.84547,15,3,19,10,29.7,42.3
298,64.0191,81.1029265354737,54.48304,15,3,19,10,29.8,42.2
299,64.0191,81.9906714186724,55.25967,15,3,19,10,29.9,42.1
300,64.0191,82.1259541233408,55.37802,15,3,19,10,30,42
301,64.0191,81.6778465958031,54.986,15,3,19,10,30.1,41.9
302,64.0191,81.7370349223577,55.03778,15,3,19,10,30.2,41.8
303,64.0191,81.9145770405586,55.1931,15,3,19,10,30.3,41.7
304,64.0191,81.4242100994883,54.76411,15,3,19,10,30.4,41.6
305,64.0191,80.8032466060651,54.22416,15,3,19,10,30.5,41.5
306,67.18388,81.3650217729338,54.71233,15,3,19,10,30.6,41.4
307,68.35937,81.5510226322801,54.87505,15,3,19,10,30.7,41.3
308,67.00304,81.2551038609701,54.61617,15,3,19,10,30.8,41.2
309,65.55628,81.3819392552244,54.72713,15,3,19,10,30.9,41.1
310,64.0191,81.58484616613,54.90464,15,3,19,10,31,41
311,65.91797,81.458022202607,54.79369,15,3,19,10,31.1,40.9
312,65.91797,81.9145770405586,55.1931,15,3,19,10,31.2,40.8
313,67.45515,82.1005893306362,55.35583,15,3,19,10,31.3,40.7
314,69.08276,81.4326574099023,54.7715,15,3,19,10,31.4,40.6
315,69.08276,81.3058334463793,54.66055,15,3,19,10,31.5,40.5
316,68.4498,81.5087517880162,54.83807,15,3,19,10,31.6,40.4
317,68.4498,81.5087517880162,54.83807,15,3,19,10,31.7,40.3
318,69.08276,81.2381978094108,54.60138,15,3,19,10,31.8,40.2
319,68.4498,81.5002930468709,54.83067,15,3,19,10,31.9,40.1
320,65.91797,81.8469414035901,55.13393,15,3,19,10,32,40
321,69.08276,81.8215766108855,55.11174,15,3,19,10,32.1,39.9
322,70.98163,81.5763874249847,54.89724,15,3,19,10,32.2,39.8
323,73.42303,81.5002930468709,54.83067,15,3,19,10,32.3,39.7
324,73.33261,81.7962118181809,55.08955,15,3,19,10,32.4,39.6
325,70.98163,82.1259541233408,55.37802,15,3,19,10,32.5,39.5
326,73.42303,81.9061297301446,55.18571,15,3,19,10,32.6,39.4
327,70.98163,81.8131293004715,55.10435,15,3,19,10,32.7,39.3
328,70.34867,80.717290344643,54.1502,15,3,19,10,32.8,39.2
329,68.99233,81.1367386385924,54.51262,15,3,19,10,32.9,39.1
330,70.98163,81.7032113885078,55.00819,15,3,19,10,33,39
331,72.15712,81.1874682240016,54.557,15,3,19,10,33.1,38.9
332,74.05599,81.7285761812124,55.03038,15,3,19,10,33.2,38.8
333,74.05599,80.9923596787883,54.38688,15,3,19,10,33.3,38.7
334,74.32726,81.9399418332632,55.21529,15,3,19,10,33.4,38.6
335,75.32191,82.345778516537,55.57033,15,3,19,10,33.5,38.5
336,75.95486,82.8446156294838,56.00673,15,3,19,10,33.6,38.4
337,78.84837,82.895345214893,56.05111,15,3,19,10,33.7,38.3
338,79.30048,82.8699804221884,56.02892,15,3,19,10,33.8,38.2
339,80.38556,82.895345214893,56.05111,15,3,19,10,33.9,38.1
340,79.11964,82.5909677024377,55.78483,15,3,19,10,34,38
341,81.01852,83.0919484953764,56.22123,15,3,19,10,34.1,37.9
342,81.01852,82.9714395930069,56.11768,15,3,19,10,34.2,37.8
343,79.11964,82.5233320654692,55.72566,15,3,19,10,34.3,37.7
344,80.38556,82.8699804221884,56.02892,15,3,19,10,34.4,37.6
345,81.01852,82.5402381170285,55.74045,15,3,19,10,34.5,37.5
346,79.11964,82.6839795628422,55.8662,15,3,19,10,34.6,37.4
347,79.39092,82.641697287847,55.82921,15,3,19,10,34.7,37.3
348,79.11964,82.9122512664523,56.0659,15,3,19,10,34.8,37.2
349,80.38556,82.6163324951423,55.80702,15,3,19,10,34.9,37.1
350,80.38556,82.6247798055564,55.81441,15,3,19,10,35,37
351,80.74725,82.9037925253071,56.0585,15,3,19,10,35.1,36.9
352,81.01852,82.8446156294838,56.00673,15,3,19,10,35.2,36.8
353,81.01852,82.641697287847,55.82921,15,3,19,10,35.3,36.7
354,84.09288,82.3035076722731,55.53335,15,3,19,10,35.4,36.6
355,84.09288,82.5656029097331,55.76264,15,3,19,10,35.5,36.5
356,84.09288,82.2612253972778,55.49636,15,3,19,10,35.6,36.4
357,84.09288,82.4387789462101,55.65169,15,3,19,10,35.7,36.3
358,84.09288,82.47260248006,55.68128,15,3,19,10,35.8,36.2
359,85.3588,82.6755208216969,55.8588,15,3,19,10,35.9,36.1
360,87.25767,82.8276981471932,55.99193,15,3,19,10,36,36
361,87.25767,82.5486968581738,55.74785,15,3,19,10,36.1,35.9
362,89.15655,82.5656029097331,55.76264,15,3,19,10,36.2,35.8
363,87.25767,82.6839795628422,55.8662,15,3,19,10,36.3,35.7
364,87.25767,82.4472376873554,55.65909,15,3,19,10,36.4,35.6
365,85.3588,82.6839795628422,55.8662,15,3,19,10,36.5,35.5
366,84.09288,82.1597776571907,55.40761,15,3,19,10,36.6,35.4
367,85.3588,82.4556964285007,55.66649,15,3,19,10,36.7,35.3
368,85.3588,82.1935897603093,55.43719,15,3,19,10,36.8,35.2
369,88.52358,82.481049790474,55.68867,15,3,19,10,36.9,35.1
370,92.32133,82.8192508367792,55.98454,15,3,19,10,37,35
371,92.32133,83.0052631268568,56.14727,15,3,19,10,37.1,34.9
372,94.2202,82.6586147701375,55.84401,15,3,19,10,37.2,34.8
373,95.48611,82.5064145831786,55.71086,15,3,19,10,37.3,34.7
374,92.32133,82.895345214893,56.05111,15,3,19,10,37.4,34.6
375,90.42245,82.6839795628422,55.8662,15,3,19,10,37.5,34.5
376,92.59259,82.8361568883385,55.99933,15,3,19,10,37.6,34.4
377,97.29456,82.4556964285007,55.66649,15,3,19,10,37.7,34.3
378,99.19344,82.7854273029293,55.95495,15,3,19,10,37.8,34.2
379,99.19344,82.6586147701375,55.84401,15,3,19,10,37.9,34.1
380,100.0977,82.3542372576823,55.57773,15,3,19,10,38,34
381,100.6402,82.5317908066145,55.73306,15,3,19,10,38.1,33.9
382,101.0923,82.8615216810431,56.02152,15,3,19,10,38.2,33.8
383,104.2571,82.5486968581738,55.74785,15,3,19,10,38.3,33.7
384,104.2571,82.7262504071061,55.90318,15,3,19,10,38.4,33.6
385,104.7996,82.8361568883385,55.99933,15,3,19,10,38.5,33.5
386,106.156,80.9493815480772,54.3499,15,3,19,10,38.6,33.4
387,108.0548,80.5023764471015,53.96528,15,3,19,10,38.7,33.3
388,108.0548,81.593293476544,54.91203,15,3,19,10,38.8,33.2
389,107.9644,81.3650217729338,54.71233,15,3,19,10,38.9,33.1
390,109.3207,81.3650217729338,54.71233,15,3,19,10,39,33
391,105.523,81.0860204839144,54.46825,15,3,19,10,39.1,32.9
