Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
69,14.1059,80.906391795373,54.31291,15,1,19,10,6.9,220.4
70,13.56337,80.7688571283004,54.19457,15,1,19,10,7,220.3
71,13.56337,81.0944677943284,54.47564,15,1,19,10,7.1,220.2
72,13.56337,81.5510226322801,54.87505,15,1,19,10,7.2,220.1
73,14.19633,80.966570475963,54.36469,15,1,19,10,7.3,220
74,13.47295,80.6657003169994,54.10581,15,1,19,10,7.4,219.9
75,13.56337,80.8462247367762,54.26114,15,1,19,10,7.5,219.8
76,15.46224,80.7516682004146,54.17978,15,1,19,10,7.6,219.7
77,14.19633,80.3906309828541,53.86913,15,1,19,10,7.7,219.6
78,14.19633,80.8720139396015,54.28333,15,1,19,10,7.8,219.5
79,15.46224,80.7516682004146,54.17978,15,1,19,10,7.9,219.4
80,15.46224,81.2635626021154,54.62357,15,1,19,10,8,219.3
81,13.56337,81.2551038609701,54.61617,15,1,19,10,8.1,219.2
82,13.56337,81.88076493744,55.16352,15,1,19,10,8.2,219.1
83,12.29745,81.415751358343,54.75671,15,1,19,10,8.3,219
84,12.29745,81.3819392552244,54.72713,15,1,19,10,8.4,218.9
85,12.29745,81.4495748921929,54.7863,15,1,19,10,8.5,218.8
86,12.29745,81.0691030016238,54.45345,15,1,19,10,8.6,218.7
87,11.48365,80.8290358088904,54.24635,15,1,19,10,8.7,218.6
88,10.39858,80.450798041451,53.9209,15,1,19,10,8.8,218.5
89,9.132668,80.6399111141741,54.08362,15,1,19,10,8.9,218.4
90,9.94647,80.5281656499268,53.98747,15,1,19,10,9,218.3
91,10.39858,80.5367543028731,53.99486,15,1,19,10,9.1,218.2
92,10.39858,80.9493815480772,54.3499,15,1,19,10,9.2,218.1
93,11.6645,81.6863053369484,54.9934,15,1,19,10,9.3,218
94,11.6645,80.8204355339509,54.23895,15,1,19,10,9.4,217.9
95,12.20703,80.6399111141741,54.08362,15,1,19,10,9.5,217.8
96,13.56337,81.593293476544,54.91203,15,1,19,10,9.6,217.7
97,14.1059,81.162103431297,54.53481,15,1,19,10,9.7,217.6
98,13.56337,81.0095602286672,54.40168,15,1,19,10,9.8,217.5
99,11.6645,81.1282913281783,54.50523,15,1,19,10,9.9,217.4
100,12.29745,81.0009599537277,54.39428,15,1,19,10,10,217.3
101,13.56337,81.2973861359653,54.65316,15,1,19,10,10.1,217.2
102,14.1059,81.5679286838394,54.88984,15,1,19,10,10.2,217.1
103,15.37182,81.2720213432607,54.63097,15,1,19,10,10.3,217
104,14.19633,81.4664809437523,54.80109,15,1,19,10,10.4,216.9
105,16.63773,80.7688571283004,54.19457,15,1,19,10,10.5,216.8
106,14.19633,80.4164085636862,53.89131,15,1,19,10,10.6,216.7
107,13.56337,81.0775617427691,54.46085,15,1,19,10,10.7,216.6
108,13.56337,81.3227509286699,54.67535,15,1,19,10,10.8,216.5
109,15.46224,80.9751707509025,54.37209,15,1,19,10,10.9,216.4
110,17.27069,81.1451973797377,54.52002,15,1,19,10,11,216.3
111,16.909,81.0775617427691,54.46085,15,1,19,10,11.1,216.2
112,14.19633,80.7602684753541,54.18718,15,1,19,10,11.2,216.1
113,15.46224,81.153656120883,54.52742,15,1,19,10,11.3,216
114,17.27069,80.7430679254751,54.17238,15,1,19,10,11.4,215.9
115,18.08449,80.8376244618367,54.25374,15,1,19,10,11.5,215.8
116,18.08449,81.0095602286672,54.40168,15,1,19,10,11.6,215.7
117,16.63773,81.0775617427691,54.46085,15,1,19,10,11.7,215.6
118,15.37182,80.923592345252,54.32771,15,1,19,10,11.8,215.5
119,17.27069,81.5172105291615,54.84547,15,1,19,10,11.9,215.4
120,14.46759,81.3903865656385,54.73452,15,1,19,10,12,215.3
121,15.46224,81.6863053369484,54.9934,15,1,19,10,12.1,215.2
122,14.1059,81.0691030016238,54.45345,15,1,19,10,12.2,215.1
123,15.37182,80.8978031424267,54.30552,15,1,19,10,12.3,215
124,15.37182,81.1705621724423,54.54221,15,1,19,10,12.4,214.9
125,15.73351,81.1282913281783,54.50523,15,1,19,10,12.5,214.8
126,15.46224,80.9321926201914,54.33511,15,1,19,10,12.6,214.7
127,15.46224,80.9321926201914,54.33511,15,1,19,10,12.7,214.6
128,15.28139,80.7344792725288,54.16499,15,1,19,10,12.8,214.5
129,12.29745,80.5711437806378,54.02445,15,1,19,10,12.9,214.4
130,13.56337,80.9837710258419,54.37949,15,1,19,10,13,214.3
131,16.72815,81.2466565505561,54.60878,15,1,19,10,13.1,214.2
132,15.46224,81.2297390682655,54.59398,15,1,19,10,13.2,214.1
133,16.45689,81.3734805140791,54.71973,15,1,19,10,13.3,214
134,16.909,81.3734805140791,54.71973,15,1,19,10,13.4,213.9
135,17.18027,81.6693992853891,54.97861,15,1,19,10,13.5,213.8
136,14.19633,80.8806025925477,54.29072,15,1,19,10,13.6,213.7
137,15.19097,81.2128330167062,54.57919,15,1,19,10,13.7,213.6
138,14.82928,81.0181488816135,54.40907,15,1,19,10,13.8,213.5
139,14.19633,81.026749156553,54.41647,15,1,19,10,13.9,213.4
140,15.37182,80.8462247367762,54.26114,15,1,19,10,14,213.3
141,15.37182,80.8290358088904,54.24635,15,1,19,10,14.1,213.2
142,14.19633,81.0691030016238,54.45345,15,1,19,10,14.2,213.1
143,15.46224,81.0860204839144,54.46825,15,1,19,10,14.3,213
144,14.19633,80.8462247367762,54.26114,15,1,19,10,14.4,212.9
145,13.56337,80.9407812731378,54.3425,15,1,19,10,14.5,212.8
146,14.19633,81.5679286838394,54.88984,15,1,19,10,14.6,212.7
147,15.37182,80.9579818230167,54.3573,15,1,19,10,14.7,212.6
148,15.37182,81.2297390682655,54.59398,15,1,19,10,14.8,212.5
149,16.63773,81.119832587033,54.49783,15,1,19,10,14.9,212.4
150,14.19633,80.8376244618367,54.25374,15,1,19,10,15,212.3
151,14.19633,81.6186696999799,54.93423,15,1,19,10,15.1,212.2
152,14.19633,80.966570475963,54.36469,15,1,19,10,15.2,212.1
153,13.56337,80.6055332584025,54.05404,15,1,19,10,15.3,212
154,14.19633,81.3734805140791,54.71973,15,1,19,10,15.4,211.9
155,13.56337,81.2551038609701,54.61617,15,1,19,10,15.5,211.8
156,14.19633,81.0606556912098,54.44606,15,1,19,10,15.6,211.7
157,12.20703,81.0860204839144,54.46825,15,1,19,10,15.7,211.6
158,13.38252,81.2381978094108,54.60138,15,1,19,10,15.8,211.5
159,13.56337,81.2128330167062,54.57919,15,1,19,10,15.9,211.4
160,14.19633,80.966570475963,54.36469,15,1,19,10,16,211.3
161,15.46224,80.923592345252,54.32771,15,1,19,10,16.1,211.2
162,15.46224,81.2381978094108,54.60138,15,1,19,10,16.2,211.1
163,14.82928,81.0606556912098,54.44606,15,1,19,10,16.3,211
164,14.19633,81.153656120883,54.52742,15,1,19,10,16.4,210.9
165,15.37182,81.4326574099023,54.7715,15,1,19,10,16.5,210.8
166,16.63773,81.6017522176893,54.91943,15,1,19,10,16.6,210.7
167,15.46224,81.3819392552244,54.72713,15,1,19,10,16.7,210.6
168,15.46224,81.5087517880162,54.83807,15,1,19,10,16.8,210.5
169,16.63773,80.966570475963,54.36469,15,1,19,10,16.9,210.4
170,17.27069,81.3650217729338,54.71233,15,1,19,10,17,210.3
171,16.63773,81.415751358343,54.75671,15,1,19,10,17.1,210.2
172,16.63773,81.2381978094108,54.60138,15,1,19,10,17.2,210.1
173,15.46224,80.7946463311256,54.21676,15,1,19,10,17.3,210
174,13.56337,80.9579818230167,54.3573,15,1,19,10,17.4,209.9
175,13.56337,81.1874682240016,54.557,15,1,19,10,17.5,209.8
176,13.56337,81.0860204839144,54.46825,15,1,19,10,17.6,209.7
177,14.19633,80.966570475963,54.36469,15,1,19,10,17.7,209.6
178,16.72815,80.3476412301499,53.83214,15,1,19,10,17.8,209.5
179,18.5366,80.8290358088904,54.24635,15,1,19,10,17.9,209.4
180,16.72815,80.5625435056983,54.01705,15,1,19,10,18,209.3
181,18.5366,81.4411161510477,54.7789,15,1,19,10,18.1,209.2
182,17.27069,81.415751358343,54.75671,15,1,19,10,18.2,209.1
183,15.73351,81.2551038609701,54.61617,15,1,19,10,18.3,209
184,15.46224,81.153656120883,54.52742,15,1,19,10,18.4,208.9
185,13.56337,80.8032466060651,54.22416,15,1,19,10,18.5,208.8
186,13.56337,81.119832587033,54.49783,15,1,19,10,18.6,208.7
187,13.56337,81.0521969500645,54.43866,15,1,19,10,18.7,208.6
188,13.83463,80.6915011418178,54.12801,15,1,19,10,18.8,208.5
189,14.1059,81.0095602286672,54.40168,15,1,19,10,18.9,208.4
190,13.56337,80.923592345252,54.32771,15,1,19,10,19,208.3
191,13.47295,80.906391795373,54.31291,15,1,19,10,19.1,208.2
192,14.73886,81.6693992853891,54.97861,15,1,19,10,19.2,208.1
193,15.46224,81.4664809437523,54.80109,15,1,19,10,19.3,208
194,16.63773,80.863413664662,54.27593,15,1,19,10,19.4,207.9
195,15.46224,80.5797440555773,54.03185,15,1,19,10,19.5,207.8
196,14.19633,81.3565630317885,54.70493,15,1,19,10,19.6,207.7
197,13.47295,80.717290344643,54.1502,15,1,19,10,19.7,207.6
198,13.56337,80.6055332584025,54.05404,15,1,19,10,19.8,207.5
199,13.56337,80.7344792725288,54.16499,15,1,19,10,19.9,207.4
200,13.56337,81.153656120883,54.52742,15,1,19,10,20,207.3
201,13.47295,81.415751358343,54.75671,15,1,19,10,20.1,207.2
202,14.19633,81.1029265354737,54.48304,15,1,19,10,20.2,207.1
203,15.37182,81.3565630317885,54.70493,15,1,19,10,20.3,207
204,17.27069,81.0521969500645,54.43866,15,1,19,10,20.4,206.9
205,18.5366,80.9923596787883,54.38688,15,1,19,10,20.5,206.8
206,17.27069,81.1367386385924,54.51262,15,1,19,10,20.6,206.7
207,17.27069,81.4326574099023,54.7715,15,1,19,10,20.7,206.6
208,17.27069,81.2043742755609,54.57179,15,1,19,10,20.8,206.5
209,16.63773,81.2297390682655,54.59398,15,1,19,10,20.9,206.4
210,15.46224,81.407304047929,54.74932,15,1,19,10,21,206.3
211,16.72815,80.5797440555773,54.03185,15,1,19,10,21.1,206.2
212,16.72815,81.119832587033,54.49783,15,1,19,10,21.2,206.1
213,16.0952,81.1705621724423,54.54221,15,1,19,10,21.3,206
214,15.55266,80.8376244618367,54.25374,15,1,19,10,21.4,205.9
215,17.18027,81.3396569802292,54.69014,15,1,19,10,21.5,205.8
216,21.79181,80.4336091135652,53.90611,15,1,19,10,21.6,205.7
217,21.70139,81.415751358343,54.75671,15,1,19,10,21.7,205.6
218,21.79181,81.6524818030985,54.96381,15,1,19,10,21.8,205.5
219,21.79181,81.5679286838394,54.88984,15,1,19,10,21.9,205.4
220,21.79181,80.8118352590114,54.23155,15,1,19,10,22,205.3
221,21.70139,80.4421977665115,53.9135,15,1,19,10,22.1,205.2
222,21.79181,81.0009599537277,54.39428,15,1,19,10,22.2,205.1
223,21.79181,81.1367386385924,54.51262,15,1,19,10,22.3,205
224,21.79181,81.2720213432607,54.63097,15,1,19,10,22.4,204.9
225,21.79181,81.119832587033,54.49783,15,1,19,10,22.5,204.8
226,21.79181,81.6778465958031,54.986,15,1,19,10,22.6,204.7
227,21.79181,81.7708584562075,55.06737,15,1,19,10,22.7,204.6
228,21.79181,81.2466565505561,54.60878,15,1,19,10,22.8,204.5
229,21.79181,81.5425753218661,54.86766,15,1,19,10,22.9,204.4
230,21.79181,81.3311982390839,54.68274,15,1,19,10,23,204.3
231,21.70139,81.1113738458878,54.49043,15,1,19,10,23.1,204.2
232,21.79181,80.9149920703125,54.32031,15,1,19,10,23.2,204.1
233,21.79181,81.0860204839144,54.46825,15,1,19,10,23.3,204
234,21.79181,80.7688571283004,54.19457,15,1,19,10,23.4,203.9
235,21.79181,81.026749156553,54.41647,15,1,19,10,23.5,203.8
236,21.79181,81.5002930468709,54.83067,15,1,19,10,23.6,203.7
237,21.70139,80.8720139396015,54.28333,15,1,19,10,23.7,203.6
238,21.70139,81.3481157213745,54.69754,15,1,19,10,23.8,203.5
239,21.70139,80.7516682004146,54.17978,15,1,19,10,23.9,203.4
240,21.79181,81.0944677943284,54.47564,15,1,19,10,24,203.3
241,21.70139,81.4749396848976,54.80849,15,1,19,10,24.1,203.2
242,21.70139,81.58484616613,54.90464,15,1,19,10,24.2,203.1
243,21.79181,81.3227509286699,54.67535,15,1,19,10,24.3,203
244,21.70139,81.4411161510477,54.7789,15,1,19,10,24.4,202.9
245,21.79181,81.8300353520308,55.11914,15,1,19,10,24.5,202.8
246,21.70139,82.049859745227,55.31145,15,1,19,10,24.6,202.7
247,21.70139,81.5679286838394,54.88984,15,1,19,10,24.7,202.6
248,21.70139,81.3565630317885,54.70493,15,1,19,10,24.8,202.5
249,21.70139,81.0352908985052,54.42387,15,1,19,10,24.9,202.4
250,21.79181,80.6915011418178,54.12801,15,1,19,10,25,202.3
251,21.79181,80.7344792725288,54.16499,15,1,19,10,25.1,202.2
252,21.70139,80.8118352590114,54.23155,15,1,19,10,25.2,202.1
253,21.70139,81.1874682240016,54.557,15,1,19,10,25.3,202
254,21.70139,81.2043742755609,54.57179,15,1,19,10,25.4,201.9
255,21.70139,82.3035076722731,55.53335,15,1,19,10,25.5,201.8
256,21.70139,81.3311982390839,54.68274,15,1,19,10,25.6,201.7
257,21.70139,80.9493815480772,54.3499,15,1,19,10,25.7,201.6
258,18.62703,81.1113738458878,54.49043,15,1,19,10,25.8,201.5
259,18.62703,80.5367543028731,53.99486,15,1,19,10,25.9,201.4
260,18.62703,80.7344792725288,54.16499,15,1,19,10,26,201.3
261,18.44618,81.1451973797377,54.52002,15,1,19,10,26.1,201.2
262,18.5366,80.6484997671204,54.09101,15,1,19,10,26.2,201.1
263,18.5366,80.863413664662,54.27593,15,1,19,10,26.3,201
264,18.62703,80.906391795373,54.31291,15,1,19,10,26.4,200.9
265,18.5366,81.6102109588346,54.92683,15,1,19,10,26.5,200.8
266,18.5366,81.1874682240016,54.557,15,1,19,10,26.6,200.7
267,18.62703,80.330440680271,53.81734,15,1,19,10,26.7,200.6
268,18.62703,81.0606556912098,54.44606,15,1,19,10,26.8,200.5
269,18.17491,81.8384940931761,55.12654,15,1,19,10,26.9,200.4
270,17.27069,81.4833869953116,54.81588,15,1,19,10,27,200.3
271,16.909,81.0775617427691,54.46085,15,1,19,10,27.1,200.2
272,16.72815,80.4078082887468,53.88391,15,1,19,10,27.2,200.1
273,18.62703,80.1155384047226,53.63243,15,1,19,10,27.3,200
274,18.5366,80.4421977665115,53.9135,15,1,19,10,27.4,199.9
275,18.98871,81.2212917578515,54.58659,15,1,19,10,27.5,199.8
276,18.62703,80.4250088386257,53.89871,15,1,19,10,27.6,199.7
277,17.27069,80.1069497517763,53.62504,15,1,19,10,27.7,199.6
278,18.5366,80.6227221862883,54.06883,15,1,19,10,27.8,199.5
279,15.37182,80.6313224612278,54.07623,15,1,19,10,27.9,199.4
280,15.10055,80.8462247367762,54.26114,15,1,19,10,28,199.3
281,14.19633,80.8290358088904,54.24635,15,1,19,10,28.1,199.2
282,14.01548,80.5367543028731,53.99486,15,1,19,10,28.2,199.1
283,15.37182,80.6055332584025,54.05404,15,1,19,10,28.3,199
284,14.1059,80.6227221862883,54.06883,15,1,19,10,28.4,198.9
285,13.47295,80.9923596787883,54.38688,15,1,19,10,28.5,198.8
286,14.1059,81.1282913281783,54.50523,15,1,19,10,28.6,198.7
287,14.1059,80.5195653749873,53.98007,15,1,19,10,28.7,198.6
288,13.56337,81.458022202607,54.79369,15,1,19,10,28.8,198.5
289,16.63773,80.8032466060651,54.22416,15,1,19,10,28.9,198.4
290,17.27069,80.8548250117157,54.26854,15,1,19,10,29,198.3
291,18.5366,80.9493815480772,54.3499,15,1,19,10,29.1,198.2
292,16.63773,81.0352908985052,54.42387,15,1,19,10,29.2,198.1
293,15.37182,81.3819392552244,54.72713,15,1,19,10,29.3,198
294,15.37182,81.28892739482,54.64576,15,1,19,10,29.4,197.9
295,14.1059,80.863413664662,54.27593,15,1,19,10,29.5,197.8
296,14.19633,80.9579818230167,54.3573,15,1,19,10,29.6,197.7
297,14.1059,81.2297390682655,54.59398,15,1,19,10,29.7,197.6
298,14.19633,81.2043742755609,54.57179,15,1,19,10,29.8,197.5
299,16.63773,81.3227509286699,54.67535,15,1,19,10,29.9,197.4
300,16.63773,81.026749156553,54.41647,15,1,19,10,30,197.3
301,16.27604,80.5195653749873,53.98007,15,1,19,10,30.1,197.2
302,15.37182,80.7516682004146,54.17978,15,1,19,10,30.2,197.1
303,17.27069,80.3390525772036,53.82475,15,1,19,10,30.3,197
304,18.17491,81.0181488816135,54.40907,15,1,19,10,30.4,196.9
305,18.17491,80.8720139396015,54.28333,15,1,19,10,30.5,196.8
306,17.27069,80.657111664053,54.09842,15,1,19,10,30.6,196.7
307,17.27069,81.2212917578515,54.58659,15,1,19,10,30.7,196.6
308,17.27069,81.5002930468709,54.83067,15,1,19,10,30.8,196.5
309,18.5366,80.2015062881379,53.7064,15,1,19,10,30.9,196.4
310,19.07914,80.5195653749873,53.98007,15,1,19,10,31,196.3
311,19.16956,81.2635626021154,54.62357,15,1,19,10,31.1,196.2
312,19.16956,81.2466565505561,54.60878,15,1,19,10,31.2,196.1
313,18.5366,81.3988453067837,54.74192,15,1,19,10,31.3,196
314,17.27069,81.2043742755609,54.57179,15,1,19,10,31.4,195.9
315,17.27069,81.1113738458878,54.49043,15,1,19,10,31.5,195.8
316,18.5366,80.7516682004146,54.17978,15,1,19,10,31.6,195.7
317,14.1059,80.3046514774457,53.79515,15,1,19,10,31.7,195.6
318,17.27069,80.7688571283004,54.19457,15,1,19,10,31.8,195.5
319,18.5366,80.5883327085236,54.03924,15,1,19,10,31.9,195.4
320,17.36111,80.1413276075479,53.65462,15,1,19,10,32,195.3
321,17.27069,80.7430679254751,54.17238,15,1,19,10,32.1,195.2
322,18.5366,80.2272954909631,53.72859,15,1,19,10,32.2,195.1
323,18.5366,80.8290358088904,54.24635,15,1,19,10,32.3,195
324,18.5366,80.8978031424267,54.30552,15,1,19,10,32.4,194.9
325,18.89829,81.119832587033,54.49783,15,1,19,10,32.5,194.8
326,19.53125,81.6693992853891,54.97861,15,1,19,10,32.6,194.7
327,19.25998,80.6141219113489,54.06143,15,1,19,10,32.7,194.6
328,18.5366,81.1282913281783,54.50523,15,1,19,10,32.8,194.5
329,18.5366,81.2973861359653,54.65316,15,1,19,10,32.9,194.4
330,18.17491,80.7774574032399,54.20197,15,1,19,10,33,194.3
331,17.27069,80.8548250117157,54.26854,15,1,19,10,33.1,194.2
332,18.5366,81.3734805140791,54.71973,15,1,19,10,33.2,194.1
333,18.44618,80.8290358088904,54.24635,15,1,19,10,33.3,194
334,17.27069,80.8118352590114,54.23155,15,1,19,10,33.4,193.9
335,16.63773,81.0691030016238,54.45345,15,1,19,10,33.5,193.8
336,16.63773,81.0009599537277,54.39428,15,1,19,10,33.6,193.7
337,16.63773,80.8892028674872,54.29812,15,1,19,10,33.7,193.6
338,15.37182,80.923592345252,54.32771,15,1,19,10,33.8,193.5
339,17.27069,81.0775617427691,54.46085,15,1,19,10,33.9,193.4
340,16.63773,81.3142921875246,54.66795,15,1,19,10,34,193.3
341,16.54731,80.6227221862883,54.06883,15,1,19,10,34.1,193.2
342,16.63773,80.9837710258419,54.37949,15,1,19,10,34.2,193.1
343,16.63773,81.2720213432607,54.63097,15,1,19,10,34.3,193
344,17.27069,81.2043742755609,54.57179,15,1,19,10,34.4,192.9
345,17.27069,80.9579818230167,54.3573,15,1,19,10,34.5,192.8
346,16.63773,81.3988453067837,54.74192,15,1,19,10,34.6,192.7
347,18.5366,81.1451973797377,54.52002,15,1,19,10,34.7,192.6
348,18.5366,81.0606556912098,54.44606,15,1,19,10,34.8,192.5
349,17.27069,81.026749156553,54.41647,15,1,19,10,34.9,192.4
350,16.00477,81.1790209135876,54.54961,15,1,19,10,35,192.3
351,16.72815,81.2381978094108,54.60138,15,1,19,10,35.1,192.2
352,15.37182,81.153656120883,54.52742,15,1,19,10,35.2,192.1
353,17.27069,80.9751707509025,54.37209,15,1,19,10,35.3,192
354,16.81858,80.6141219113489,54.06143,15,1,19,10,35.4,191.9
355,16.81858,80.6399111141741,54.08362,15,1,19,10,35.5,191.8
356,17.27069,80.7516682004146,54.17978,15,1,19,10,35.6,191.7
357,17.27069,81.0352908985052,54.42387,15,1,19,10,35.7,191.6
358,17.27069,80.3820190859215,53.86172,15,1,19,10,35.8,191.5
359,17.27069,81.3396569802292,54.69014,15,1,19,10,35.9,191.4
360,17.27069,80.8118352590114,54.23155,15,1,19,10,36,191.3
361,16.63773,80.4164085636862,53.89131,15,1,19,10,36.1,191.2
362,14.1059,81.2635626021154,54.62357,15,1,19,10,36.2,191.1
363,16.63773,80.8118352590114,54.23155,15,1,19,10,36.3,191
364,16.63773,81.3227509286699,54.67535,15,1,19,10,36.4,190.9
365,17.36111,81.0352908985052,54.42387,15,1,19,10,36.5,190.8
366,17.36111,80.8032466060651,54.22416,15,1,19,10,36.6,190.7
367,18.5366,80.3562298830963,53.83953,15,1,19,10,36.7,190.6
368,18.5366,81.1113738458878,54.49043,15,1,19,10,36.8,190.5
369,16.63773,80.863413664662,54.27593,15,1,19,10,36.9,190.4
370,18.5366,81.119832587033,54.49783,15,1,19,10,37,190.3
371,18.5366,81.0095602286672,54.40168,15,1,19,10,37.1,190.2
372,17.81322,80.9149920703125,54.32031,15,1,19,10,37.2,190.1
373,17.27069,80.3906309828541,53.86913,15,1,19,10,37.3,190
374,17.27069,80.1757170853126,53.68421,15,1,19,10,37.4,189.9
375,17.27069,80.6313224612278,54.07623,15,1,19,10,37.5,189.8
376,17.99407,80.7000897947641,54.1354,15,1,19,10,37.6,189.7
377,18.62703,80.9837710258419,54.37949,15,1,19,10,37.7,189.6
378,19.16956,80.3476412301499,53.83214,15,1,19,10,37.8,189.5
379,18.5366,81.4664809437523,54.80109,15,1,19,10,37.9,189.4
380,19.16956,81.0860204839144,54.46825,15,1,19,10,38,189.3
381,18.44618,81.1959269651469,54.5644,15,1,19,10,38.1,189.2
382,19.16956,80.8806025925477,54.29072,15,1,19,10,38.2,189.1
383,19.16956,80.553954852752,54.00966,15,1,19,10,38.3,189
384,18.5366,80.7516682004146,54.17978,15,1,19,10,38.4,188.9
385,19.07914,80.5109651000478,53.97267,15,1,19,10,38.5,188.8
386,18.5366,81.1959269651469,54.5644,15,1,19,10,38.6,188.7
387,19.16956,81.0009599537277,54.39428,15,1,19,10,38.7,188.6
388,18.5366,80.7774574032399,54.20197,15,1,19,10,38.8,188.5
389,19.16956,80.8892028674872,54.29812,15,1,19,10,38.9,188.4
390,19.25998,81.2212917578515,54.58659,15,1,19,10,39,188.3
391,17.27069,80.9321926201914,54.33511,15,1,19,10,39.1,188.2
