Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
50,10.21774,81.3142921875246,54.66795,15,1,19,10,5,240.4
51,8.861401,80.9923596787883,54.38688,15,1,19,10,5.1,240.3
52,8.861401,81.7201288707983,55.02299,15,1,19,10,5.2,240.2
53,11.39323,81.4833869953116,54.81588,15,1,19,10,5.3,240.1
54,10.489,81.753940973917,55.05257,15,1,19,10,5.4,240
55,9.856047,81.4411161510477,54.7789,15,1,19,10,5.5,239.9
56,8.951823,81.6609405442438,54.97121,15,1,19,10,5.6,239.8
57,8.951823,81.5763874249847,54.89724,15,1,19,10,5.7,239.7
58,8.499711,81.4495748921929,54.7863,15,1,19,10,5.8,239.6
59,8.047599,81.5256578395755,54.85286,15,1,19,10,5.9,239.5
60,7.143374,81.2551038609701,54.61617,15,1,19,10,6,239.4
61,10.30816,81.2551038609701,54.61617,15,1,19,10,6.1,239.3
62,9.042245,81.2212917578515,54.58659,15,1,19,10,6.2,239.2
63,9.042245,81.5341165807208,54.86026,15,1,19,10,6.3,239.1
64,9.042245,81.593293476544,54.91203,15,1,19,10,6.4,239
65,9.042245,81.4242100994883,54.76411,15,1,19,10,6.5,238.9
66,9.042245,81.5341165807208,54.86026,15,1,19,10,6.6,238.8
67,11.57407,81.8384940931761,55.12654,15,1,19,10,6.7,238.7
68,11.57407,81.1790209135876,54.54961,15,1,19,10,6.8,238.6
69,11.57407,81.6778465958031,54.986,15,1,19,10,6.9,238.5
70,11.57407,81.1874682240016,54.557,15,1,19,10,7,238.4
71,13.47295,81.119832587033,54.49783,15,1,19,10,7.1,238.3
72,10.30816,81.9061297301446,55.18571,15,1,19,10,7.2,238.2
73,11.57407,81.0009599537277,54.39428,15,1,19,10,7.3,238.1
74,11.57407,81.6440344926845,54.95642,15,1,19,10,7.4,238
75,11.57407,81.4833869953116,54.81588,15,1,19,10,7.5,237.9
76,11.57407,81.6271170103939,54.94162,15,1,19,10,7.6,237.8
77,12.20703,81.9314945228492,55.2079,15,1,19,10,7.7,237.7
78,10.39858,81.5594813734254,54.88245,15,1,19,10,7.8,237.6
79,11.21238,81.8384940931761,55.12654,15,1,19,10,7.9,237.5
80,10.30816,81.5172105291615,54.84547,15,1,19,10,8,237.4
81,9.042245,81.1790209135876,54.54961,15,1,19,10,8.1,237.3
82,10.30816,81.7201288707983,55.02299,15,1,19,10,8.2,237.2
83,9.403935,81.58484616613,54.90464,15,1,19,10,8.3,237.1
84,8.770978,81.0775617427691,54.46085,15,1,19,10,8.4,237
85,8.409288,81.4664809437523,54.80109,15,1,19,10,8.5,236.9
86,9.132668,81.58484616613,54.90464,15,1,19,10,8.6,236.8
87,8.499711,81.3311982390839,54.68274,15,1,19,10,8.7,236.7
88,8.590133,81.6693992853891,54.97861,15,1,19,10,8.8,236.6
89,9.042245,81.2297390682655,54.59398,15,1,19,10,8.9,236.5
90,9.042245,81.8131293004715,55.10435,15,1,19,10,9,236.4
91,8.409288,81.7623997150623,55.05997,15,1,19,10,9.1,236.3
92,10.30816,81.3565630317885,54.70493,15,1,19,10,9.2,236.2
93,9.042245,81.5594813734254,54.88245,15,1,19,10,9.3,236.1
94,9.042245,80.9149920703125,54.32031,15,1,19,10,9.4,236
95,8.499711,81.026749156553,54.41647,15,1,19,10,9.5,235.9
96,8.409288,81.6102109588346,54.92683,15,1,19,10,9.6,235.8
97,10.30816,81.6017522176893,54.91943,15,1,19,10,9.7,235.7
98,9.042245,81.119832587033,54.49783,15,1,19,10,9.8,235.6
99,10.30816,81.4664809437523,54.80109,15,1,19,10,9.9,235.5
100,12.20703,81.9822241082584,55.25228,15,1,19,10,10,235.4
101,10.39858,82.3035076722731,55.53335,15,1,19,10,10.1,235.3
102,11.6645,82.1174953821955,55.37062,15,1,19,10,10.2,235.2
103,9.042245,81.7623997150623,55.05997,15,1,19,10,10.3,235.1
104,10.30816,81.5087517880162,54.83807,15,1,19,10,10.4,235
105,8.409288,81.6017522176893,54.91943,15,1,19,10,10.5,234.9
106,9.042245,81.5510226322801,54.87505,15,1,19,10,10.6,234.8
107,10.30816,81.9568593155538,55.23009,15,1,19,10,10.7,234.7
108,11.21238,81.5256578395755,54.85286,15,1,19,10,10.8,234.6
109,10.76027,81.2297390682655,54.59398,15,1,19,10,10.9,234.5
110,8.499711,81.6440344926845,54.95642,15,1,19,10,11,234.4
111,7.233796,81.0691030016238,54.45345,15,1,19,10,11.1,234.3
112,8.409288,80.9579818230167,54.3573,15,1,19,10,11.2,234.2
113,9.042245,81.7285761812124,55.03038,15,1,19,10,11.3,234.1
114,9.042245,81.7370349223577,55.03778,15,1,19,10,11.4,234
115,10.30816,81.6440344926845,54.95642,15,1,19,10,11.5,233.9
116,11.57407,82.1174953821955,55.37062,15,1,19,10,11.6,233.8
117,9.132668,81.3311982390839,54.68274,15,1,19,10,11.7,233.7
118,7.233796,81.7116701296531,55.01559,15,1,19,10,11.8,233.6
119,9.132668,81.6440344926845,54.95642,15,1,19,10,11.9,233.5
120,8.499711,81.4495748921929,54.7863,15,1,19,10,12,233.4
121,8.409288,81.3058334463793,54.66055,15,1,19,10,12.1,233.3
122,7.143374,80.5883327085236,54.03924,15,1,19,10,12.2,233.2
123,7.143374,81.3734805140791,54.71973,15,1,19,10,12.3,233.1
124,9.132668,81.5256578395755,54.85286,15,1,19,10,12.4,233
125,9.132668,81.415751358343,54.75671,15,1,19,10,12.5,232.9
126,8.590133,81.9145770405586,55.1931,15,1,19,10,12.6,232.8
127,9.22309,81.7201288707983,55.02299,15,1,19,10,12.7,232.7
128,9.042245,81.458022202607,54.79369,15,1,19,10,12.8,232.6
129,11.57407,81.5510226322801,54.87505,15,1,19,10,12.9,232.5
130,11.57407,81.1705621724423,54.54221,15,1,19,10,13,232.4
131,10.39858,81.458022202607,54.79369,15,1,19,10,13.1,232.3
132,8.499711,81.1451973797377,54.52002,15,1,19,10,13.2,232.2
133,9.042245,81.58484616613,54.90464,15,1,19,10,13.3,232.1
134,9.042245,81.6440344926845,54.95642,15,1,19,10,13.4,232
135,9.132668,80.966570475963,54.36469,15,1,19,10,13.5,231.9
136,10.30816,81.0691030016238,54.45345,15,1,19,10,13.6,231.8
137,9.042245,81.4664809437523,54.80109,15,1,19,10,13.7,231.7
138,7.233796,81.5172105291615,54.84547,15,1,19,10,13.8,231.6
139,9.132668,80.8978031424267,54.30552,15,1,19,10,13.9,231.5
140,9.132668,80.8548250117157,54.26854,15,1,19,10,14,231.4
141,9.132668,81.2128330167062,54.57919,15,1,19,10,14.1,231.3
142,10.39858,81.3311982390839,54.68274,15,1,19,10,14.2,231.2
143,12.20703,81.1029265354737,54.48304,15,1,19,10,14.3,231.1
144,12.11661,81.5425753218661,54.86766,15,1,19,10,14.4,231
145,11.57407,81.2466565505561,54.60878,15,1,19,10,14.5,230.9
146,13.47295,81.5256578395755,54.85286,15,1,19,10,14.6,230.8
147,12.20703,81.3058334463793,54.66055,15,1,19,10,14.7,230.7
148,11.6645,81.88076493744,55.16352,15,1,19,10,14.8,230.6
149,11.6645,81.0009599537277,54.39428,15,1,19,10,14.9,230.5
150,10.39858,81.3734805140791,54.71973,15,1,19,10,15,230.4
151,11.84534,81.6102109588346,54.92683,15,1,19,10,15.1,230.3
152,11.57407,82.0836832790769,55.34104,15,1,19,10,15.2,230.2
153,11.57407,81.6440344926845,54.95642,15,1,19,10,15.3,230.1
154,9.042245,81.3481157213745,54.69754,15,1,19,10,15.4,230
155,8.590133,81.5763874249847,54.89724,15,1,19,10,15.5,229.9
156,8.680555,81.9737653671131,55.24488,15,1,19,10,15.6,229.8
157,9.132668,81.2804686536747,54.63836,15,1,19,10,15.7,229.7
158,11.57407,80.906391795373,54.31291,15,1,19,10,15.8,229.6
159,12.20703,81.2043742755609,54.57179,15,1,19,10,15.9,229.5
160,11.03154,81.0775617427691,54.46085,15,1,19,10,16,229.4
161,12.02619,81.8554001447354,55.14133,15,1,19,10,16.1,229.3
162,9.042245,82.049859745227,55.31145,15,1,19,10,16.2,229.2
163,8.951823,82.2189545530139,55.45938,15,1,19,10,16.3,229.1
164,10.39858,82.4218728946508,55.6369,15,1,19,10,16.4,229
165,9.132668,82.4641437389147,55.67388,15,1,19,10,16.5,228.9
166,8.499711,82.3035076722731,55.53335,15,1,19,10,16.6,228.8
167,8.409288,81.4749396848976,54.80849,15,1,19,10,16.7,228.7
168,8.409288,81.2043742755609,54.57179,15,1,19,10,16.8,228.6
169,8.409288,81.7116701296531,55.01559,15,1,19,10,16.9,228.5
170,9.132668,81.7201288707983,55.02299,15,1,19,10,17,228.4
171,9.132668,81.9822241082584,55.25228,15,1,19,10,17.1,228.3
172,9.132668,81.7877645077669,55.08216,15,1,19,10,17.2,228.2
173,8.499711,81.3650217729338,54.71233,15,1,19,10,17.3,228.1
174,7.233796,81.9653066259678,55.23748,15,1,19,10,17.4,228
175,7.233796,81.4495748921929,54.7863,15,1,19,10,17.5,227.9
176,7.143374,81.753940973917,55.05257,15,1,19,10,17.6,227.8
177,6.600839,81.5510226322801,54.87505,15,1,19,10,17.7,227.7
178,5.334925,81.9061297301446,55.18571,15,1,19,10,17.8,227.6
179,6.600839,81.5679286838394,54.88984,15,1,19,10,17.9,227.5
180,6.600839,81.7708584562075,55.06737,15,1,19,10,18,227.4
181,6.600839,81.4495748921929,54.7863,15,1,19,10,18.1,227.3
182,6.600839,81.6609405442438,54.97121,15,1,19,10,18.2,227.2
183,8.409288,81.3142921875246,54.66795,15,1,19,10,18.3,227.1
184,8.409288,81.8638588858807,55.14873,15,1,19,10,18.4,227
185,8.499711,81.6102109588346,54.92683,15,1,19,10,18.5,226.9
186,8.499711,82.3542372576823,55.57773,15,1,19,10,18.6,226.8
187,9.132668,81.5763874249847,54.89724,15,1,19,10,18.7,226.7
188,10.39858,81.4242100994883,54.76411,15,1,19,10,18.8,226.6
189,9.132668,81.6609405442438,54.97121,15,1,19,10,18.9,226.5
190,11.57407,82.3035076722731,55.53335,15,1,19,10,19,226.4
191,10.30816,81.415751358343,54.75671,15,1,19,10,19.1,226.3
192,10.30816,81.7201288707983,55.02299,15,1,19,10,19.2,226.2
193,9.042245,81.5763874249847,54.89724,15,1,19,10,19.3,226.1
194,11.57407,82.1428601749001,55.39281,15,1,19,10,19.4,226
195,10.39858,81.5763874249847,54.89724,15,1,19,10,19.5,225.9
196,10.39858,81.3227509286699,54.67535,15,1,19,10,19.6,225.8
197,9.132668,81.2720213432607,54.63097,15,1,19,10,19.7,225.7
198,10.39858,81.4749396848976,54.80849,15,1,19,10,19.8,225.6
199,10.39858,80.8548250117157,54.26854,15,1,19,10,19.9,225.5
200,11.6645,81.7032113885078,55.00819,15,1,19,10,20,225.4
201,12.20703,81.593293476544,54.91203,15,1,19,10,20.1,225.3
202,10.39858,81.2043742755609,54.57179,15,1,19,10,20.2,225.2
203,9.132668,81.7370349223577,55.03778,15,1,19,10,20.3,225.1
204,9.132668,81.3565630317885,54.70493,15,1,19,10,20.4,225
205,8.590133,81.3819392552244,54.72713,15,1,19,10,20.5,224.9
206,8.499711,81.6947640780937,55.0008,15,1,19,10,20.6,224.8
207,9.132668,81.2973861359653,54.65316,15,1,19,10,20.7,224.7
208,10.39858,81.7793057666216,55.07476,15,1,19,10,20.8,224.6
209,9.403935,81.9399418332632,55.21529,15,1,19,10,20.9,224.5
210,10.12731,81.5002930468709,54.83067,15,1,19,10,21,224.4
211,11.57407,81.6524818030985,54.96381,15,1,19,10,21.1,224.3
212,10.39858,81.889212247854,55.17091,15,1,19,10,21.2,224.2
213,12.20703,81.58484616613,54.90464,15,1,19,10,21.3,224.1
214,13.47295,81.153656120883,54.52742,15,1,19,10,21.4,224
215,11.57407,81.0181488816135,54.40907,15,1,19,10,21.5,223.9
216,11.57407,81.4242100994883,54.76411,15,1,19,10,21.6,223.8
217,11.6645,81.153656120883,54.52742,15,1,19,10,21.7,223.7
218,7.233796,81.5087517880162,54.83807,15,1,19,10,21.8,223.6
219,9.132668,81.3058334463793,54.66055,15,1,19,10,21.9,223.5
220,11.84534,81.8638588858807,55.14873,15,1,19,10,22,223.4
221,11.6645,81.3142921875246,54.66795,15,1,19,10,22.1,223.3
222,9.132668,81.4749396848976,54.80849,15,1,19,10,22.2,223.2
223,9.042245,81.5341165807208,54.86026,15,1,19,10,22.3,223.1
224,9.132668,81.3142921875246,54.66795,15,1,19,10,22.4,223
225,9.132668,81.3734805140791,54.71973,15,1,19,10,22.5,222.9
226,9.132668,81.9991301598177,55.26707,15,1,19,10,22.6,222.8
227,9.132668,81.6947640780937,55.0008,15,1,19,10,22.7,222.7
228,8.770978,81.4918457364569,54.82328,15,1,19,10,22.8,222.6
229,9.042245,81.6102109588346,54.92683,15,1,19,10,22.9,222.5
230,11.57407,81.4495748921929,54.7863,15,1,19,10,23,222.4
231,9.132668,81.1367386385924,54.51262,15,1,19,10,23.1,222.3
232,7.957176,81.162103431297,54.53481,15,1,19,10,23.2,222.2
233,7.414641,81.0606556912098,54.44606,15,1,19,10,23.3,222.1
234,8.499711,81.5425753218661,54.86766,15,1,19,10,23.4,222
235,9.132668,81.9314945228492,55.2079,15,1,19,10,23.5,221.9
236,11.57407,81.3903865656385,54.73452,15,1,19,10,23.6,221.8
237,9.132668,81.1451973797377,54.52002,15,1,19,10,23.7,221.7
238,10.21774,81.745493663503,55.04518,15,1,19,10,23.8,221.6
239,11.6645,81.6017522176893,54.91943,15,1,19,10,23.9,221.5
240,11.57407,81.3311982390839,54.68274,15,1,19,10,24,221.4
241,12.20703,81.7962118181809,55.08955,15,1,19,10,24.1,221.3
242,13.47295,82.1090480717815,55.36323,15,1,19,10,24.2,221.2
243,14.1059,81.58484616613,54.90464,15,1,19,10,24.3,221.1
244,13.47295,81.88076493744,55.16352,15,1,19,10,24.4,221
245,13.47295,81.593293476544,54.91203,15,1,19,10,24.5,220.9
246,13.47295,81.1959269651469,54.5644,15,1,19,10,24.6,220.8
247,11.6645,81.2720213432607,54.63097,15,1,19,10,24.7,220.7
248,12.20703,81.2551038609701,54.61617,15,1,19,10,24.8,220.6
249,12.20703,81.5679286838394,54.88984,15,1,19,10,24.9,220.5
250,11.6645,81.6863053369484,54.9934,15,1,19,10,25,220.4
251,9.132668,81.6609405442438,54.97121,15,1,19,10,25.1,220.3
252,8.499711,80.966570475963,54.36469,15,1,19,10,25.2,220.2
253,8.499711,81.9484005744085,55.22269,15,1,19,10,25.3,220.1
254,8.590133,80.9923596787883,54.38688,15,1,19,10,25.4,220
255,10.39858,81.5763874249847,54.89724,15,1,19,10,25.5,219.9
256,9.132668,81.6440344926845,54.95642,15,1,19,10,25.6,219.8
257,9.856047,81.9822241082584,55.25228,15,1,19,10,25.7,219.7
258,10.76027,81.753940973917,55.05257,15,1,19,10,25.8,219.6
259,12.20703,81.8384940931761,55.12654,15,1,19,10,25.9,219.5
260,12.20703,81.3227509286699,54.67535,15,1,19,10,26,219.4
261,13.47295,81.2973861359653,54.65316,15,1,19,10,26.1,219.3
262,11.57407,81.4749396848976,54.80849,15,1,19,10,26.2,219.2
263,9.042245,81.4749396848976,54.80849,15,1,19,10,26.3,219.1
264,7.233796,81.889212247854,55.17091,15,1,19,10,26.4,219
265,10.39858,81.5002930468709,54.83067,15,1,19,10,26.5,218.9
266,9.132668,81.5172105291615,54.84547,15,1,19,10,26.6,218.8
267,9.132668,81.4411161510477,54.7789,15,1,19,10,26.7,218.7
268,12.20703,81.6102109588346,54.92683,15,1,19,10,26.8,218.6
269,11.6645,82.295060361859,55.52596,15,1,19,10,26.9,218.5
270,12.20703,81.8215766108855,55.11174,15,1,19,10,27,218.4
271,11.57407,81.0521969500645,54.43866,15,1,19,10,27.1,218.3
272,10.39858,82.007588900963,55.27447,15,1,19,10,27.2,218.2
273,9.132668,81.5763874249847,54.89724,15,1,19,10,27.3,218.1
274,9.132668,81.6271170103939,54.94162,15,1,19,10,27.4,218
275,11.57407,81.7623997150623,55.05997,15,1,19,10,27.5,217.9
276,10.85069,81.0437382089192,54.43126,15,1,19,10,27.6,217.8
277,9.132668,81.6524818030985,54.96381,15,1,19,10,27.7,217.7
278,9.132668,81.4833869953116,54.81588,15,1,19,10,27.8,217.6
279,9.132668,81.7201288707983,55.02299,15,1,19,10,27.9,217.5
280,10.57943,81.9822241082584,55.25228,15,1,19,10,28,217.4
281,11.93576,81.5594813734254,54.88245,15,1,19,10,28.1,217.3
282,13.47295,81.6609405442438,54.97121,15,1,19,10,28.2,217.2
283,14.1059,80.8806025925477,54.29072,15,1,19,10,28.3,217.1
284,14.1059,81.1959269651469,54.5644,15,1,19,10,28.4,217
285,14.01548,81.5087517880162,54.83807,15,1,19,10,28.5,216.9
286,13.47295,81.0691030016238,54.45345,15,1,19,10,28.6,216.8
287,11.6645,81.0009599537277,54.39428,15,1,19,10,28.7,216.7
288,12.20703,81.2635626021154,54.62357,15,1,19,10,28.8,216.6
289,11.57407,81.6863053369484,54.9934,15,1,19,10,28.9,216.5
290,12.20703,81.9145770405586,55.1931,15,1,19,10,29,216.4
291,12.20703,81.88076493744,55.16352,15,1,19,10,29.1,216.3
292,12.20703,81.1705621724423,54.54221,15,1,19,10,29.2,216.2
293,14.1059,81.7877645077669,55.08216,15,1,19,10,29.3,216.1
294,16.63773,81.3819392552244,54.72713,15,1,19,10,29.4,216
295,15.37182,81.3819392552244,54.72713,15,1,19,10,29.5,215.9
296,15.37182,81.5425753218661,54.86766,15,1,19,10,29.6,215.8
297,13.47295,81.4918457364569,54.82328,15,1,19,10,29.7,215.7
298,12.20703,81.5087517880162,54.83807,15,1,19,10,29.8,215.6
299,11.57407,82.007588900963,55.27447,15,1,19,10,29.9,215.5
300,12.20703,81.6609405442438,54.97121,15,1,19,10,30,215.4
301,11.57407,81.8976709889993,55.17831,15,1,19,10,30.1,215.3
302,12.20703,81.9991301598177,55.26707,15,1,19,10,30.2,215.2
303,12.20703,81.6271170103939,54.94162,15,1,19,10,30.3,215.1
304,14.1059,81.5763874249847,54.89724,15,1,19,10,30.4,215
305,13.74421,81.1959269651469,54.5644,15,1,19,10,30.5,214.9
306,13.65379,81.4749396848976,54.80849,15,1,19,10,30.6,214.8
307,14.1059,82.17668370875,55.4224,15,1,19,10,30.7,214.7
308,14.1059,82.0329536936677,55.29666,15,1,19,10,30.8,214.6
309,16.63773,82.0752245379316,55.33364,15,1,19,10,30.9,214.5
310,16.0952,81.9061297301446,55.18571,15,1,19,10,31,214.4
311,14.1059,81.7623997150623,55.05997,15,1,19,10,31.1,214.3
312,15.37182,81.9568593155538,55.23009,15,1,19,10,31.2,214.2
313,16.45689,81.8554001447354,55.14133,15,1,19,10,31.3,214.1
314,14.1059,81.8131293004715,55.10435,15,1,19,10,31.4,214
315,14.1059,81.7032113885078,55.00819,15,1,19,10,31.5,213.9
316,12.20703,81.88076493744,55.16352,15,1,19,10,31.6,213.8
317,13.47295,81.5087517880162,54.83807,15,1,19,10,31.7,213.7
318,11.84534,81.5172105291615,54.84547,15,1,19,10,31.8,213.6
319,11.57407,81.8300353520308,55.11914,15,1,19,10,31.9,213.5
320,12.20703,81.5510226322801,54.87505,15,1,19,10,32,213.4
321,13.47295,81.889212247854,55.17091,15,1,19,10,32.1,213.3
322,13.47295,81.4833869953116,54.81588,15,1,19,10,32.2,213.2
323,12.20703,81.5594813734254,54.88245,15,1,19,10,32.3,213.1
324,11.75492,81.6524818030985,54.96381,15,1,19,10,32.4,213
325,11.6645,81.3988453067837,54.74192,15,1,19,10,32.5,212.9
326,12.20703,81.5172105291615,54.84547,15,1,19,10,32.6,212.8
327,12.20703,82.0329536936677,55.29666,15,1,19,10,32.7,212.7
328,12.56872,81.1282913281783,54.50523,15,1,19,10,32.8,212.6
329,13.47295,81.0860204839144,54.46825,15,1,19,10,32.9,212.5
330,11.57407,81.5256578395755,54.85286,15,1,19,10,33,212.4
331,12.20703,81.9061297301446,55.18571,15,1,19,10,33.1,212.3
332,10.30816,81.6102109588346,54.92683,15,1,19,10,33.2,212.2
333,10.39858,81.4664809437523,54.80109,15,1,19,10,33.3,212.1
334,13.47295,82.0752245379316,55.33364,15,1,19,10,33.4,212
335,13.47295,81.1113738458878,54.49043,15,1,19,10,33.5,211.9
336,14.1059,81.5002930468709,54.83067,15,1,19,10,33.6,211.8
337,15.37182,81.88076493744,55.16352,15,1,19,10,33.7,211.7
338,16.63773,81.6102109588346,54.92683,15,1,19,10,33.8,211.6
339,15.37182,81.9737653671131,55.24488,15,1,19,10,33.9,211.5
340,13.47295,81.7201288707983,55.02299,15,1,19,10,34,211.4
341,10.30816,81.6947640780937,55.0008,15,1,19,10,34.1,211.3
342,8.409288,81.2551038609701,54.61617,15,1,19,10,34.2,211.2
343,9.132668,81.9399418332632,55.21529,15,1,19,10,34.3,211.1
344,7.233796,82.0160362113771,55.28186,15,1,19,10,34.4,211
345,7.233796,81.6947640780937,55.0008,15,1,19,10,34.5,210.9
346,9.132668,81.8638588858807,55.14873,15,1,19,10,34.6,210.8
347,10.39858,82.0244949525224,55.28926,15,1,19,10,34.7,210.7
348,10.39858,81.6186696999799,54.93423,15,1,19,10,34.8,210.6
349,12.20703,81.5510226322801,54.87505,15,1,19,10,34.9,210.5
350,10.39858,81.7116701296531,55.01559,15,1,19,10,35,210.4
351,12.20703,81.8131293004715,55.10435,15,1,19,10,35.1,210.3
352,13.56337,81.3903865656385,54.73452,15,1,19,10,35.2,210.2
353,14.55802,82.1597776571907,55.40761,15,1,19,10,35.3,210.1
354,15.37182,81.9568593155538,55.23009,15,1,19,10,35.4,210
355,17.27069,82.2781314488372,55.51115,15,1,19,10,35.5,209.9
356,16.63773,81.8300353520308,55.11914,15,1,19,10,35.6,209.8
357,13.92506,81.7032113885078,55.00819,15,1,19,10,35.7,209.7
358,13.47295,81.7116701296531,55.01559,15,1,19,10,35.8,209.6
359,13.47295,81.4411161510477,54.7789,15,1,19,10,35.9,209.5
360,13.47295,81.3650217729338,54.71233,15,1,19,10,36,209.4
361,14.1059,80.8032466060651,54.22416,15,1,19,10,36.1,209.3
362,14.1059,80.9923596787883,54.38688,15,1,19,10,36.2,209.2
363,14.1059,81.9399418332632,55.21529,15,1,19,10,36.3,209.1
364,14.1059,81.4495748921929,54.7863,15,1,19,10,36.4,209
365,14.1059,81.6609405442438,54.97121,15,1,19,10,36.5,208.9
366,13.47295,82.1428601749001,55.39281,15,1,19,10,36.6,208.8
367,13.47295,81.9653066259678,55.23748,15,1,19,10,36.7,208.7
368,10.39858,82.0667772275175,55.32625,15,1,19,10,36.8,208.6
369,11.6645,81.5341165807208,54.86026,15,1,19,10,36.9,208.5
370,12.20703,81.6271170103939,54.94162,15,1,19,10,37,208.4
371,11.6645,81.88076493744,55.16352,15,1,19,10,37.1,208.3
372,12.20703,81.2635626021154,54.62357,15,1,19,10,37.2,208.2
373,11.57407,81.6947640780937,55.0008,15,1,19,10,37.3,208.1
374,10.39858,81.6017522176893,54.91943,15,1,19,10,37.4,208
375,9.132668,81.5172105291615,54.84547,15,1,19,10,37.5,207.9
376,8.499711,81.162103431297,54.53481,15,1,19,10,37.6,207.8
377,7.595486,81.5087517880162,54.83807,15,1,19,10,37.7,207.7
378,7.776331,82.0244949525224,55.28926,15,1,19,10,37.8,207.6
379,9.132668,81.2973861359653,54.65316,15,1,19,10,37.9,207.5
380,9.042245,81.4664809437523,54.80109,15,1,19,10,38,207.4
381,9.042245,81.5425753218661,54.86766,15,1,19,10,38.1,207.3
382,9.856047,81.9230357817039,55.2005,15,1,19,10,38.2,207.2
383,11.57407,82.0583184863723,55.31885,15,1,19,10,38.3,207.1
384,12.20703,81.9314945228492,55.2079,15,1,19,10,38.4,207
385,12.20703,81.407304047929,54.74932,15,1,19,10,38.5,206.9
386,14.1059,81.5172105291615,54.84547,15,1,19,10,38.6,206.8
387,17.27069,81.0944677943284,54.47564,15,1,19,10,38.7,206.7
388,17.27069,81.593293476544,54.91203,15,1,19,10,38.8,206.6
389,13.47295,81.5679286838394,54.88984,15,1,19,10,38.9,206.5
390,14.01548,81.6693992853891,54.97861,15,1,19,10,39,206.4
391,14.1059,81.8046705593262,55.09695,15,1,19,10,39.1,206.3
