Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
34,11.03154,80.6915011418178,54.12801,15,2,19,10,3.4,122.4
35,7.866754,79.6169548980964,53.20343,15,2,19,10,3.5,122.3
36,6.781684,80.2616733467347,53.75817,15,2,19,10,3.6,122.2
37,6.600839,80.2960628244994,53.78776,15,2,19,10,3.7,122.1
38,6.691262,80.3734304329752,53.85433,15,2,19,10,3.8,122
39,8.409288,81.1367386385924,54.51262,15,2,19,10,3.9,121.9
40,8.318866,80.9751707509025,54.37209,15,2,19,10,4,121.8
41,9.132668,80.3992196358005,53.87652,15,2,19,10,4.1,121.7
42,9.765625,80.4593983163905,53.9283,15,2,19,10,4.2,121.6
43,9.765625,80.5453545778125,54.00226,15,2,19,10,4.3,121.5
44,9.765625,80.1069497517763,53.62504,15,2,19,10,4.4,121.4
45,7.866754,79.9694034627105,53.50669,15,2,19,10,4.5,121.3
46,7.866754,80.2015062881379,53.7064,15,2,19,10,4.6,121.2
47,8.409288,80.863413664662,54.27593,15,2,19,10,4.7,121.1
48,8.409288,80.6313224612278,54.07623,15,2,19,10,4.8,121
49,9.675202,80.3734304329752,53.85433,15,2,19,10,4.9,120.9
50,8.499711,80.6829008668783,54.12061,15,2,19,10,5,120.8
51,11.03154,80.5453545778125,54.00226,15,2,19,10,5.1,120.7
52,11.03154,80.8118352590114,54.23155,15,2,19,10,5.2,120.6
53,11.57407,81.2381978094108,54.60138,15,2,19,10,5.3,120.5
54,11.03154,81.4411161510477,54.7789,15,2,19,10,5.4,120.4
55,11.57407,80.7344792725288,54.16499,15,2,19,10,5.5,120.3
56,8.499711,80.6657003169994,54.10581,15,2,19,10,5.6,120.2
57,9.765625,80.4593983163905,53.9283,15,2,19,10,5.7,120.1
58,11.03154,80.0897492018973,53.61024,15,2,19,10,5.8,120
59,11.6645,79.9350139849458,53.4771,15,2,19,10,5.9,119.9
60,11.03154,80.0037929404753,53.53628,15,2,19,10,6,119.8
61,9.856047,80.9407812731378,54.3425,15,2,19,10,6.1,119.7
62,9.132668,80.3476412301499,53.83214,15,2,19,10,6.2,119.6
63,7.866754,81.1282913281783,54.50523,15,2,19,10,6.3,119.5
64,7.866754,80.2530846937884,53.75078,15,2,19,10,6.4,119.4
65,8.409288,80.5367543028731,53.99486,15,2,19,10,6.5,119.3
66,8.499711,80.5797440555773,54.03185,15,2,19,10,6.6,119.2
67,8.409288,81.2128330167062,54.57919,15,2,19,10,6.7,119.1
68,7.866754,80.7860576781794,54.20937,15,2,19,10,6.8,119
69,8.499711,80.6055332584025,54.05404,15,2,19,10,6.9,118.9
70,11.03154,80.5109651000478,53.97267,15,2,19,10,7,118.8
71,9.494357,80.5969329834631,54.04664,15,2,19,10,7.1,118.7
72,7.866754,80.3562298830963,53.83953,15,2,19,10,7.2,118.6
73,9.765625,79.8920358542348,53.44012,15,2,19,10,7.3,118.5
74,6.600839,80.28746254956,53.78036,15,2,19,10,7.4,118.4
75,6.600839,80.6829008668783,54.12061,15,2,19,10,7.5,118.3
76,6.600839,80.8376244618367,54.25374,15,2,19,10,7.6,118.2
77,8.499711,81.0352908985052,54.42387,15,2,19,10,7.7,118.1
78,8.499711,81.3311982390839,54.68274,15,2,19,10,7.8,118
79,9.765625,80.8806025925477,54.29072,15,2,19,10,7.9,117.9
80,8.499711,80.966570475963,54.36469,15,2,19,10,8,117.8
81,9.765625,80.9407812731378,54.3425,15,2,19,10,8.1,117.7
82,9.765625,80.3820190859215,53.86172,15,2,19,10,8.2,117.6
83,8.499711,80.1155384047226,53.63243,15,2,19,10,8.3,117.5
84,7.866754,80.7086900697036,54.1428,15,2,19,10,8.4,117.4
85,11.03154,81.1451973797377,54.52002,15,2,19,10,8.5,117.3
86,9.856047,81.0944677943284,54.47564,15,2,19,10,8.6,117.2
87,10.94112,80.9923596787883,54.38688,15,2,19,10,8.7,117.1
88,9.765625,80.657111664053,54.09842,15,2,19,10,8.8,117
89,9.765625,81.1029265354737,54.48304,15,2,19,10,8.9,116.9
90,10.94112,80.8376244618367,54.25374,15,2,19,10,9,116.8
91,11.12196,80.8462247367762,54.26114,15,2,19,10,9.1,116.7
92,11.03154,80.3390525772036,53.82475,15,2,19,10,9.2,116.6
93,11.03154,80.5367543028731,53.99486,15,2,19,10,9.3,116.5
94,9.765625,80.7516682004146,54.17978,15,2,19,10,9.4,116.4
95,12.83999,80.0467710711863,53.57326,15,2,19,10,9.5,116.3
96,11.57407,80.0639599990721,53.58805,15,2,19,10,9.6,116.2
97,11.03154,80.4164085636862,53.89131,15,2,19,10,9.7,116.1
98,7.866754,80.5367543028731,53.99486,15,2,19,10,9.8,116
99,7.866754,80.5711437806378,54.02445,15,2,19,10,9.9,115.9
100,9.765625,80.657111664053,54.09842,15,2,19,10,10,115.8
101,7.866754,80.3562298830963,53.83953,15,2,19,10,10.1,115.7
102,7.866754,80.7086900697036,54.1428,15,2,19,10,10.2,115.6
103,8.499711,81.153656120883,54.52742,15,2,19,10,10.3,115.5
104,7.866754,80.923592345252,54.32771,15,2,19,10,10.4,115.4
105,8.499711,80.330440680271,53.81734,15,2,19,10,10.5,115.3
106,11.6645,80.6313224612278,54.07623,15,2,19,10,10.6,115.2
107,11.6645,80.906391795373,54.31291,15,2,19,10,10.7,115.1
108,12.93041,80.6657003169994,54.10581,15,2,19,10,10.8,115
109,11.6645,81.1029265354737,54.48304,15,2,19,10,10.9,114.9
110,11.03154,81.1367386385924,54.51262,15,2,19,10,11,114.8
111,11.57407,80.6742889699457,54.1132,15,2,19,10,11.1,114.7
112,13.56337,80.8806025925477,54.29072,15,2,19,10,11.2,114.6
113,13.11126,80.1241386796621,53.63983,15,2,19,10,11.3,114.5
114,12.56872,80.9837710258419,54.37949,15,2,19,10,11.4,114.4
115,11.57407,81.1029265354737,54.48304,15,2,19,10,11.5,114.3
116,11.57407,80.8548250117157,54.26854,15,2,19,10,11.6,114.2
117,10.85069,80.450798041451,53.9209,15,2,19,10,11.7,114.1
118,11.57407,80.1843057382589,53.6916,15,2,19,10,11.8,114
119,13.47295,81.3396569802292,54.69014,15,2,19,10,11.9,113.9
120,13.47295,81.4495748921929,54.7863,15,2,19,10,12,113.8
121,13.56337,80.8204355339509,54.23895,15,2,19,10,12.1,113.7
122,13.47295,81.5002930468709,54.83067,15,2,19,10,12.2,113.6
123,9.765625,81.0352908985052,54.42387,15,2,19,10,12.3,113.5
124,9.765625,81.1451973797377,54.52002,15,2,19,10,12.4,113.4
125,11.6645,80.7430679254751,54.17238,15,2,19,10,12.5,113.3
126,12.83999,80.717290344643,54.1502,15,2,19,10,12.6,113.2
127,12.83999,81.3142921875246,54.66795,15,2,19,10,12.7,113.1
128,13.56337,80.8118352590114,54.23155,15,2,19,10,12.8,113
129,13.56337,81.3142921875246,54.66795,15,2,19,10,12.9,112.9
130,14.82928,80.717290344643,54.1502,15,2,19,10,13,112.8
131,12.93041,80.3562298830963,53.83953,15,2,19,10,13.1,112.7
132,13.56337,81.3142921875246,54.66795,15,2,19,10,13.2,112.6
133,13.56337,80.6055332584025,54.05404,15,2,19,10,13.3,112.5
134,13.56337,80.7516682004146,54.17978,15,2,19,10,13.4,112.4
135,11.6645,80.8806025925477,54.29072,15,2,19,10,13.5,112.3
136,13.56337,81.3481157213745,54.69754,15,2,19,10,13.6,112.2
137,13.56337,80.1413276075479,53.65462,15,2,19,10,13.7,112.1
138,15.19097,80.6313224612278,54.07623,15,2,19,10,13.8,112
139,16.18562,80.923592345252,54.32771,15,2,19,10,13.9,111.9
140,16.63773,80.5023764471015,53.96528,15,2,19,10,14,111.8
141,14.73886,80.906391795373,54.31291,15,2,19,10,14.1,111.7
142,16.00477,80.4250088386257,53.89871,15,2,19,10,14.2,111.6
143,16.54731,80.7774574032399,54.20197,15,2,19,10,14.3,111.5
144,17.90365,80.3562298830963,53.83953,15,2,19,10,14.4,111.4
145,18.5366,80.5453545778125,54.00226,15,2,19,10,14.5,111.3
146,17.90365,80.5969329834631,54.04664,15,2,19,10,14.6,111.2
147,17.90365,80.6141219113489,54.06143,15,2,19,10,14.7,111.1
148,16.63773,80.5023764471015,53.96528,15,2,19,10,14.8,111
149,17.90365,80.6399111141741,54.08362,15,2,19,10,14.9,110.9
150,17.90365,80.5453545778125,54.00226,15,2,19,10,15,110.8
151,17.90365,80.553954852752,54.00966,15,2,19,10,15.1,110.7
152,17.90365,80.0725602740116,53.59545,15,2,19,10,15.2,110.6
153,16.63773,80.3648417800289,53.84694,15,2,19,10,15.3,110.5
154,17.90365,80.6055332584025,54.05404,15,2,19,10,15.4,110.4
155,17.90365,80.966570475963,54.36469,15,2,19,10,15.5,110.3
156,18.5366,80.5797440555773,54.03185,15,2,19,10,15.6,110.2
157,16.63773,80.3648417800289,53.84694,15,2,19,10,15.7,110.1
158,18.5366,80.2444844188489,53.74338,15,2,19,10,15.8,110
159,17.90365,80.6227221862883,54.06883,15,2,19,10,15.9,109.9
160,17.90365,80.7516682004146,54.17978,15,2,19,10,16,109.8
161,14.82928,80.6829008668783,54.12061,15,2,19,10,16.1,109.7
162,16.63773,80.3734304329752,53.85433,15,2,19,10,16.2,109.6
163,17.45153,80.1671168103731,53.67681,15,2,19,10,16.3,109.5
164,18.08449,80.0209818683611,53.55107,15,2,19,10,16.4,109.4
165,18.44618,80.7516682004146,54.17978,15,2,19,10,16.5,109.3
166,18.5366,80.6399111141741,54.08362,15,2,19,10,16.6,109.2
167,22.33435,80.3992196358005,53.87652,15,2,19,10,16.7,109.1
168,21.70139,80.0553713461258,53.58066,15,2,19,10,16.8,109
169,21.70139,80.7774574032399,54.20197,15,2,19,10,16.9,108.9
170,17.90365,80.2702736216742,53.76557,15,2,19,10,17,108.8
171,18.5366,80.4679869693368,53.93569,15,2,19,10,17.1,108.7
172,18.5366,80.8720139396015,54.28333,15,2,19,10,17.2,108.6
173,18.5366,80.7086900697036,54.1428,15,2,19,10,17.3,108.5
174,17.90365,80.3218520273247,53.80995,15,2,19,10,17.4,108.4
175,16.63773,80.5109651000478,53.97267,15,2,19,10,17.5,108.3
176,13.47295,80.6742889699457,54.1132,15,2,19,10,17.6,108.2
177,12.83999,80.0725602740116,53.59545,15,2,19,10,17.7,108.1
178,13.56337,80.1757170853126,53.68421,15,2,19,10,17.8,108
179,16.00477,80.7258789975894,54.15759,15,2,19,10,17.9,107.9
180,17.90365,81.0860204839144,54.46825,15,2,19,10,18,107.8
181,17.90365,80.9579818230167,54.3573,15,2,19,10,18.1,107.7
182,18.5366,80.4164085636862,53.89131,15,2,19,10,18.2,107.6
183,19.80252,80.28746254956,53.78036,15,2,19,10,18.3,107.5
184,19.80252,81.2212917578515,54.58659,15,2,19,10,18.4,107.4
185,18.5366,80.8892028674872,54.29812,15,2,19,10,18.5,107.3
186,19.80252,80.5453545778125,54.00226,15,2,19,10,18.6,107.2
187,18.5366,80.330440680271,53.81734,15,2,19,10,18.7,107.1
188,18.5366,80.3992196358005,53.87652,15,2,19,10,18.8,107
189,18.89829,80.8204355339509,54.23895,15,2,19,10,18.9,106.9
190,19.80252,80.8978031424267,54.30552,15,2,19,10,19,106.8
191,16.00477,80.5023764471015,53.96528,15,2,19,10,19.1,106.7
192,16.00477,80.9837710258419,54.37949,15,2,19,10,19.2,106.6
193,16.63773,80.9407812731378,54.3425,15,2,19,10,19.3,106.5
194,15.91435,81.2297390682655,54.59398,15,2,19,10,19.4,106.4
195,17.90365,80.4078082887468,53.88391,15,2,19,10,19.5,106.3
196,18.5366,80.6399111141741,54.08362,15,2,19,10,19.6,106.2
197,17.90365,80.5797440555773,54.03185,15,2,19,10,19.7,106.1
198,17.90365,80.906391795373,54.31291,15,2,19,10,19.8,106
199,18.5366,80.6399111141741,54.08362,15,2,19,10,19.9,105.9
200,17.90365,80.7430679254751,54.17238,15,2,19,10,20,105.8
201,18.5366,80.4593983163905,53.9283,15,2,19,10,20.1,105.7
202,19.80252,80.5109651000478,53.97267,15,2,19,10,20.2,105.6
203,20.97801,80.5711437806378,54.02445,15,2,19,10,20.3,105.5
204,22.9673,80.6829008668783,54.12061,15,2,19,10,20.4,105.4
205,21.70139,80.5109651000478,53.97267,15,2,19,10,20.5,105.3
206,22.69604,80.28746254956,53.78036,15,2,19,10,20.6,105.2
207,22.9673,80.4593983163905,53.9283,15,2,19,10,20.7,105.1
208,22.9673,80.0897492018973,53.61024,15,2,19,10,20.8,105
209,22.9673,80.8462247367762,54.26114,15,2,19,10,20.9,104.9
210,22.9673,81.0009599537277,54.39428,15,2,19,10,21,104.8
211,22.51519,81.1959269651469,54.5644,15,2,19,10,21.1,104.7
212,21.70139,81.1705621724423,54.54221,15,2,19,10,21.2,104.6
213,19.80252,81.119832587033,54.49783,15,2,19,10,21.3,104.5
214,18.5366,80.5195653749873,53.98007,15,2,19,10,21.4,104.4
215,18.5366,80.7086900697036,54.1428,15,2,19,10,21.5,104.3
216,18.5366,80.9407812731378,54.3425,15,2,19,10,21.6,104.2
217,19.80252,80.4164085636862,53.89131,15,2,19,10,21.7,104.1
218,18.5366,80.6399111141741,54.08362,15,2,19,10,21.8,104
219,19.80252,80.6055332584025,54.05404,15,2,19,10,21.9,103.9
220,18.5366,80.5797440555773,54.03185,15,2,19,10,22,103.8
221,21.70139,81.0181488816135,54.40907,15,2,19,10,22.1,103.7
222,21.70139,80.5367543028731,53.99486,15,2,19,10,22.2,103.6
223,24.86617,80.493776172162,53.95788,15,2,19,10,22.3,103.5
224,21.70139,80.5023764471015,53.96528,15,2,19,10,22.4,103.4
225,21.70139,80.5023764471015,53.96528,15,2,19,10,22.5,103.3
226,21.70139,80.553954852752,54.00966,15,2,19,10,22.6,103.2
227,21.70139,81.119832587033,54.49783,15,2,19,10,22.7,103.1
228,21.70139,80.8462247367762,54.26114,15,2,19,10,22.8,103
229,22.9673,81.1282913281783,54.50523,15,2,19,10,22.9,102.9
230,23.60026,80.4679869693368,53.93569,15,2,19,10,23,102.8
231,22.9673,80.8720139396015,54.28333,15,2,19,10,23.1,102.7
232,21.06843,80.6313224612278,54.07623,15,2,19,10,23.2,102.6
233,21.06843,80.8978031424267,54.30552,15,2,19,10,23.3,102.5
234,21.70139,80.3820190859215,53.86172,15,2,19,10,23.4,102.4
235,22.69604,80.6657003169994,54.10581,15,2,19,10,23.5,102.3
236,22.9673,81.4833869953116,54.81588,15,2,19,10,23.6,102.2
237,22.9673,80.5367543028731,53.99486,15,2,19,10,23.7,102.1
238,23.60026,80.966570475963,54.36469,15,2,19,10,23.8,102
239,22.9673,79.874846926349,53.42533,15,2,19,10,23.9,101.9
240,22.9673,80.5367543028731,53.99486,15,2,19,10,24,101.8
241,22.9673,80.2702736216742,53.76557,15,2,19,10,24.1,101.7
242,21.70139,80.2530846937884,53.75078,15,2,19,10,24.2,101.6
243,21.61097,81.1029265354737,54.48304,15,2,19,10,24.3,101.5
244,22.9673,80.0381707962468,53.56586,15,2,19,10,24.4,101.4
245,21.06843,80.906391795373,54.31291,15,2,19,10,24.5,101.3
246,21.70139,80.5797440555773,54.03185,15,2,19,10,24.6,101.2
247,22.9673,80.8032466060651,54.22416,15,2,19,10,24.7,101.1
248,23.60026,80.5023764471015,53.96528,15,2,19,10,24.8,101
249,22.9673,80.28746254956,53.78036,15,2,19,10,24.9,100.9
250,24.86617,80.5711437806378,54.02445,15,2,19,10,25,100.8
251,23.60026,80.9321926201914,54.33511,15,2,19,10,25.1,100.7
252,26.13209,80.5023764471015,53.96528,15,2,19,10,25.2,100.6
253,26.13209,80.4336091135652,53.90611,15,2,19,10,25.3,100.5
254,26.76505,79.7287119843369,53.29959,15,2,19,10,25.4,100.4
255,26.76505,80.5711437806378,54.02445,15,2,19,10,25.5,100.3
256,26.13209,81.0521969500645,54.43866,15,2,19,10,25.6,100.2
257,24.86617,80.5797440555773,54.03185,15,2,19,10,25.7,100.1
258,22.9673,80.1757170853126,53.68421,15,2,19,10,25.8,100
259,22.9673,81.4749396848976,54.80849,15,2,19,10,25.9,99.9
260,22.9673,81.4326574099023,54.7715,15,2,19,10,26,99.8
261,23.23857,81.1874682240016,54.557,15,2,19,10,26.1,99.7
262,23.60026,80.7516682004146,54.17978,15,2,19,10,26.2,99.6
263,24.86617,81.0009599537277,54.39428,15,2,19,10,26.3,99.5
264,23.41941,81.3058334463793,54.66055,15,2,19,10,26.4,99.4
265,23.23857,80.3992196358005,53.87652,15,2,19,10,26.5,99.3
266,23.60026,80.4679869693368,53.93569,15,2,19,10,26.6,99.2
267,24.86617,80.1585281574268,53.66942,15,2,19,10,26.7,99.1
268,26.13209,79.6771335786864,53.25521,15,2,19,10,26.8,99
269,24.86617,80.5969329834631,54.04664,15,2,19,10,26.9,98.9
270,26.13209,80.1413276075479,53.65462,15,2,19,10,27,98.8
271,24.77575,80.5625435056983,54.01705,15,2,19,10,27.1,98.7
272,26.13209,80.6915011418178,54.12801,15,2,19,10,27.2,98.6
273,24.86617,80.5195653749873,53.98007,15,2,19,10,27.3,98.5
274,28.66392,80.6829008668783,54.12061,15,2,19,10,27.4,98.4
275,26.76505,80.8978031424267,54.30552,15,2,19,10,27.5,98.3
276,26.13209,80.8892028674872,54.29812,15,2,19,10,27.6,98.2
277,24.86617,80.6484997671204,54.09101,15,2,19,10,27.7,98.1
278,26.13209,80.493776172162,53.95788,15,2,19,10,27.8,98
279,24.86617,80.4336091135652,53.90611,15,2,19,10,27.9,97.9
280,26.76505,81.1367386385924,54.51262,15,2,19,10,28,97.8
281,28.12138,80.3734304329752,53.85433,15,2,19,10,28.1,97.7
282,28.12138,80.2702736216742,53.76557,15,2,19,10,28.2,97.6
283,28.03096,80.1843057382589,53.6916,15,2,19,10,28.3,97.5
284,28.12138,80.5281656499268,53.98747,15,2,19,10,28.4,97.4
285,28.12138,80.493776172162,53.95788,15,2,19,10,28.5,97.3
286,28.03096,80.8806025925477,54.29072,15,2,19,10,28.6,97.2
287,28.12138,80.3992196358005,53.87652,15,2,19,10,28.7,97.1
288,28.12138,80.6484997671204,54.09101,15,2,19,10,28.8,97
289,28.12138,80.657111664053,54.09842,15,2,19,10,28.9,96.9
290,28.12138,80.5195653749873,53.98007,15,2,19,10,29,96.8
291,28.12138,80.6399111141741,54.08362,15,2,19,10,29.1,96.7
292,28.12138,80.7860576781794,54.20937,15,2,19,10,29.2,96.6
293,28.03096,80.553954852752,54.00966,15,2,19,10,29.3,96.5
294,28.03096,81.1282913281783,54.50523,15,2,19,10,29.4,96.4
295,28.12138,80.6915011418178,54.12801,15,2,19,10,29.5,96.3
296,28.12138,80.5969329834631,54.04664,15,2,19,10,29.6,96.2
297,28.12138,81.0437382089192,54.43126,15,2,19,10,29.7,96.1
298,28.12138,80.4421977665115,53.9135,15,2,19,10,29.8,96
299,28.12138,80.7258789975894,54.15759,15,2,19,10,29.9,95.9
300,28.12138,80.7688571283004,54.19457,15,2,19,10,30,95.8
301,28.03096,80.9407812731378,54.3425,15,2,19,10,30.1,95.7
302,28.03096,80.493776172162,53.95788,15,2,19,10,30.2,95.6
303,28.12138,80.9579818230167,54.3573,15,2,19,10,30.3,95.5
304,28.12138,81.1367386385924,54.51262,15,2,19,10,30.4,95.4
305,28.12138,80.7086900697036,54.1428,15,2,19,10,30.5,95.3
306,28.12138,80.5969329834631,54.04664,15,2,19,10,30.6,95.2
307,28.12138,80.7602684753541,54.18718,15,2,19,10,30.7,95.1
308,28.03096,80.5797440555773,54.03185,15,2,19,10,30.8,95
309,28.03096,80.9751707509025,54.37209,15,2,19,10,30.9,94.9
310,28.03096,80.8032466060651,54.22416,15,2,19,10,31,94.8
311,28.12138,81.0521969500645,54.43866,15,2,19,10,31.1,94.7
312,28.12138,80.5883327085236,54.03924,15,2,19,10,31.2,94.6
313,28.12138,80.8720139396015,54.28333,15,2,19,10,31.3,94.5
314,28.12138,80.6141219113489,54.06143,15,2,19,10,31.4,94.4
315,28.03096,80.5367543028731,53.99486,15,2,19,10,31.5,94.3
316,28.03096,80.5711437806378,54.02445,15,2,19,10,31.6,94.2
317,28.03096,80.6484997671204,54.09101,15,2,19,10,31.7,94.1
318,28.03096,81.3903865656385,54.73452,15,2,19,10,31.8,94
319,28.12138,80.2272954909631,53.72859,15,2,19,10,31.9,93.9
320,28.12138,80.8720139396015,54.28333,15,2,19,10,32,93.8
321,28.12138,81.407304047929,54.74932,15,2,19,10,32.1,93.7
322,28.03096,80.2272954909631,53.72859,15,2,19,10,32.2,93.6
323,27.94054,80.4765872442762,53.94309,15,2,19,10,32.3,93.5
324,24.86617,79.6771335786864,53.25521,15,2,19,10,32.4,93.4
325,24.86617,80.450798041451,53.9209,15,2,19,10,32.5,93.3
326,24.86617,80.3648417800289,53.84694,15,2,19,10,32.6,93.2
327,24.9566,80.7000897947641,54.1354,15,2,19,10,32.7,93.1
328,24.9566,80.1671168103731,53.67681,15,2,19,10,32.8,93
329,24.9566,80.5797440555773,54.03185,15,2,19,10,32.9,92.9
330,24.86617,80.2702736216742,53.76557,15,2,19,10,33,92.8
331,24.86617,81.1113738458878,54.49043,15,2,19,10,33.1,92.7
332,24.86617,81.0009599537277,54.39428,15,2,19,10,33.2,92.6
333,24.86617,80.9837710258419,54.37949,15,2,19,10,33.3,92.5
334,24.86617,80.8118352590114,54.23155,15,2,19,10,33.4,92.4
335,24.9566,80.8204355339509,54.23895,15,2,19,10,33.5,92.3
336,24.86617,79.7029227815116,53.2774,15,2,19,10,33.6,92.2
337,26.76505,80.450798041451,53.9209,15,2,19,10,33.7,92.1
338,28.03096,80.2702736216742,53.76557,15,2,19,10,33.8,92
339,28.66392,79.8920358542348,53.44012,15,2,19,10,33.9,91.9
340,31.10532,80.3734304329752,53.85433,15,2,19,10,34,91.8
341,33.0042,80.0983494768368,53.61764,15,2,19,10,34.1,91.7
342,31.73828,80.5453545778125,54.00226,15,2,19,10,34.2,91.6
343,31.19575,80.906391795373,54.31291,15,2,19,10,34.3,91.5
344,33.72757,80.4679869693368,53.93569,15,2,19,10,34.4,91.4
345,34.99349,81.2381978094108,54.60138,15,2,19,10,34.5,91.3
346,36.16898,80.7000897947641,54.1354,15,2,19,10,34.6,91.2
347,36.80194,80.5195653749873,53.98007,15,2,19,10,34.7,91.1
348,37.70617,81.2212917578515,54.58659,15,2,19,10,34.8,91
349,38.06785,80.7516682004146,54.17978,15,2,19,10,34.9,90.9
350,38.06785,81.0944677943284,54.47564,15,2,19,10,35,90.8
351,38.15828,80.6141219113489,54.06143,15,2,19,10,35.1,90.7
352,38.15828,80.7344792725288,54.16499,15,2,19,10,35.2,90.6
353,38.06785,80.1671168103731,53.67681,15,2,19,10,35.3,90.5
354,38.06785,80.4336091135652,53.90611,15,2,19,10,35.4,90.4
355,36.16898,80.7774574032399,54.20197,15,2,19,10,35.5,90.3
356,36.16898,81.1367386385924,54.51262,15,2,19,10,35.6,90.2
357,36.80194,81.1113738458878,54.49043,15,2,19,10,35.7,90.1
358,33.72757,81.1959269651469,54.5644,15,2,19,10,35.8,90
359,33.72757,80.5195653749873,53.98007,15,2,19,10,35.9,89.9
360,34.99349,80.450798041451,53.9209,15,2,19,10,36,89.8
361,36.2594,80.5797440555773,54.03185,15,2,19,10,36.1,89.7
362,38.06785,80.7258789975894,54.15759,15,2,19,10,36.2,89.6
363,36.07856,80.6915011418178,54.12801,15,2,19,10,36.3,89.5
364,34.90307,80.9751707509025,54.37209,15,2,19,10,36.4,89.4
365,34.90307,80.3648417800289,53.84694,15,2,19,10,36.5,89.3
366,31.8287,80.3906309828541,53.86913,15,2,19,10,36.6,89.2
367,33.09462,80.9493815480772,54.3499,15,2,19,10,36.7,89.1
368,34.99349,80.2444844188489,53.74338,15,2,19,10,36.8,89
369,34.90307,79.5653764924459,53.15905,15,2,19,10,36.9,88.9
370,36.80194,80.3132633743784,53.80256,15,2,19,10,37,88.8
371,38.70081,80.0037929404753,53.53628,15,2,19,10,37.1,88.7
372,38.70081,80.7430679254751,54.17238,15,2,19,10,37.2,88.6
373,40.6901,80.0553713461258,53.58066,15,2,19,10,37.3,88.5
374,40.6901,80.906391795373,54.31291,15,2,19,10,37.4,88.4
375,38.15828,80.6915011418178,54.12801,15,2,19,10,37.5,88.3
376,38.15828,80.6227221862883,54.06883,15,2,19,10,37.6,88.2
377,39.60503,81.0181488816135,54.40907,15,2,19,10,37.7,88.1
378,39.42419,80.906391795373,54.31291,15,2,19,10,37.8,88
379,38.70081,81.3565630317885,54.70493,15,2,19,10,37.9,87.9
380,38.70081,80.717290344643,54.1502,15,2,19,10,38,87.8
381,38.70081,80.0725602740116,53.59545,15,2,19,10,38.1,87.7
382,41.23264,80.6141219113489,54.06143,15,2,19,10,38.2,87.6
383,43.04109,80.7688571283004,54.19457,15,2,19,10,38.3,87.5
384,43.67405,80.5195653749873,53.98007,15,2,19,10,38.4,87.4
385,44.93996,80.4851875192157,53.95049,15,2,19,10,38.5,87.3
386,43.67405,80.8548250117157,54.26854,15,2,19,10,38.6,87.2
387,41.77517,81.2128330167062,54.57919,15,2,19,10,38.7,87.1
388,41.14222,81.0775617427691,54.46085,15,2,19,10,38.8,87
389,43.04109,80.7602684753541,54.18718,15,2,19,10,38.9,86.9
390,41.86559,80.4336091135652,53.90611,15,2,19,10,39,86.8
391,41.23264,80.4765872442762,53.94309,15,2,19,10,39.1,86.7
