Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
125,8.499711,80.553954852752,54.00966,15,1,19,10,12.5,210.8
126,7.143374,80.9407812731378,54.3425,15,1,19,10,12.6,210.7
127,7.233796,81.2128330167062,54.57919,15,1,19,10,12.7,210.6
128,6.600839,81.0352908985052,54.42387,15,1,19,10,12.8,210.5
129,6.600839,80.657111664053,54.09842,15,1,19,10,12.9,210.4
130,8.499711,80.6399111141741,54.08362,15,1,19,10,13,210.3
131,8.499711,81.2381978094108,54.60138,15,1,19,10,13.1,210.2
132,9.132668,81.1451973797377,54.52002,15,1,19,10,13.2,210.1
133,7.233796,80.7946463311256,54.21676,15,1,19,10,13.3,210
134,6.600839,81.3396569802292,54.69014,15,1,19,10,13.4,209.9
135,8.499711,81.0437382089192,54.43126,15,1,19,10,13.5,209.8
136,9.042245,80.906391795373,54.31291,15,1,19,10,13.6,209.7
137,9.132668,81.0095602286672,54.40168,15,1,19,10,13.7,209.6
138,7.233796,80.9579818230167,54.3573,15,1,19,10,13.8,209.5
139,7.233796,80.7000897947641,54.1354,15,1,19,10,13.9,209.4
140,7.233796,80.906391795373,54.31291,15,1,19,10,14,209.3
141,7.233796,81.0860204839144,54.46825,15,1,19,10,14.1,209.2
142,6.600839,80.8548250117157,54.26854,15,1,19,10,14.2,209.1
143,5.334925,81.5510226322801,54.87505,15,1,19,10,14.3,209
144,6.510417,81.1705621724423,54.54221,15,1,19,10,14.4,208.9
145,8.499711,81.0521969500645,54.43866,15,1,19,10,14.5,208.8
146,6.600839,81.1959269651469,54.5644,15,1,19,10,14.6,208.7
147,7.233796,81.5594813734254,54.88245,15,1,19,10,14.7,208.6
148,6.058305,81.1282913281783,54.50523,15,1,19,10,14.8,208.5
149,5.334925,81.3650217729338,54.71233,15,1,19,10,14.9,208.4
150,5.334925,81.0691030016238,54.45345,15,1,19,10,15,208.3
151,3.436053,80.3046514774457,53.79515,15,1,19,10,15.1,208.2
152,3.345631,80.863413664662,54.27593,15,1,19,10,15.2,208.1
153,2.712674,81.2466565505561,54.60878,15,1,19,10,15.3,208
154,4.701968,81.2128330167062,54.57919,15,1,19,10,15.4,207.9
155,4.701968,80.7086900697036,54.1428,15,1,19,10,15.5,207.8
156,5.334925,80.9493815480772,54.3499,15,1,19,10,15.6,207.7
157,5.334925,80.8892028674872,54.29812,15,1,19,10,15.7,207.6
158,6.600839,81.1282913281783,54.50523,15,1,19,10,15.8,207.5
159,7.143374,80.7430679254751,54.17238,15,1,19,10,15.9,207.4
160,7.143374,80.6742889699457,54.1132,15,1,19,10,16,207.3
161,8.499711,81.0437382089192,54.43126,15,1,19,10,16.1,207.2
162,10.39858,80.7688571283004,54.19457,15,1,19,10,16.2,207.1
163,9.132668,80.8720139396015,54.28333,15,1,19,10,16.3,207
164,8.499711,81.4833869953116,54.81588,15,1,19,10,16.4,206.9
165,8.499711,81.2804686536747,54.63836,15,1,19,10,16.5,206.8
166,7.143374,81.2635626021154,54.62357,15,1,19,10,16.6,206.7
167,7.143374,81.407304047929,54.74932,15,1,19,10,16.7,206.6
168,7.143374,81.2212917578515,54.58659,15,1,19,10,16.8,206.5
169,6.600839,81.026749156553,54.41647,15,1,19,10,16.9,206.4
170,6.600839,81.2551038609701,54.61617,15,1,19,10,17,206.3
171,7.233796,81.5002930468709,54.83067,15,1,19,10,17.1,206.2
172,7.233796,81.026749156553,54.41647,15,1,19,10,17.2,206.1
173,7.233796,81.6186696999799,54.93423,15,1,19,10,17.3,206
174,7.052951,81.0437382089192,54.43126,15,1,19,10,17.4,205.9
175,6.510417,81.4411161510477,54.7789,15,1,19,10,17.5,205.8
176,5.244502,81.4664809437523,54.80109,15,1,19,10,17.6,205.7
177,5.334925,80.923592345252,54.32771,15,1,19,10,17.7,205.6
178,5.606192,80.8290358088904,54.24635,15,1,19,10,17.8,205.5
179,6.600839,81.0095602286672,54.40168,15,1,19,10,17.9,205.4
180,4.701968,81.3734805140791,54.71973,15,1,19,10,18,205.3
181,7.143374,80.906391795373,54.31291,15,1,19,10,18.1,205.2
182,6.510417,80.9579818230167,54.3573,15,1,19,10,18.2,205.1
183,7.143374,80.5023764471015,53.96528,15,1,19,10,18.3,205
184,8.499711,80.8720139396015,54.28333,15,1,19,10,18.4,204.9
185,6.600839,81.5002930468709,54.83067,15,1,19,10,18.5,204.8
186,8.409288,81.1959269651469,54.5644,15,1,19,10,18.6,204.7
187,7.143374,81.1790209135876,54.54961,15,1,19,10,18.7,204.6
188,7.233796,80.8032466060651,54.22416,15,1,19,10,18.8,204.5
189,8.499711,80.8290358088904,54.24635,15,1,19,10,18.9,204.4
190,7.143374,80.6313224612278,54.07623,15,1,19,10,19,204.3
191,6.600839,80.5969329834631,54.04664,15,1,19,10,19.1,204.2
192,7.143374,81.6102109588346,54.92683,15,1,19,10,19.2,204.1
193,6.600839,81.0521969500645,54.43866,15,1,19,10,19.3,204
194,8.499711,80.9579818230167,54.3573,15,1,19,10,19.4,203.9
195,7.233796,81.415751358343,54.75671,15,1,19,10,19.5,203.8
196,7.233796,80.923592345252,54.32771,15,1,19,10,19.6,203.7
197,5.334925,81.1959269651469,54.5644,15,1,19,10,19.7,203.6
198,6.058305,81.753940973917,55.05257,15,1,19,10,19.8,203.5
199,6.600839,81.415751358343,54.75671,15,1,19,10,19.9,203.4
200,6.600839,81.1367386385924,54.51262,15,1,19,10,20,203.3
201,5.334925,81.5172105291615,54.84547,15,1,19,10,20.1,203.2
202,4.701968,80.9751707509025,54.37209,15,1,19,10,20.2,203.1
203,4.701968,80.906391795373,54.31291,15,1,19,10,20.3,203
204,5.244502,80.9493815480772,54.3499,15,1,19,10,20.4,202.9
205,7.143374,80.7258789975894,54.15759,15,1,19,10,20.5,202.8
206,6.510417,81.026749156553,54.41647,15,1,19,10,20.6,202.7
207,6.600839,81.2043742755609,54.57179,15,1,19,10,20.7,202.6
208,8.499711,81.3058334463793,54.66055,15,1,19,10,20.8,202.5
209,7.233796,81.0009599537277,54.39428,15,1,19,10,20.9,202.4
210,7.233796,80.6829008668783,54.12061,15,1,19,10,21,202.3
211,6.600839,80.1757170853126,53.68421,15,1,19,10,21.1,202.2
212,6.510417,81.153656120883,54.52742,15,1,19,10,21.2,202.1
213,5.244502,81.3396569802292,54.69014,15,1,19,10,21.3,202
214,5.334925,80.7602684753541,54.18718,15,1,19,10,21.4,201.9
215,5.334925,80.7688571283004,54.19457,15,1,19,10,21.5,201.8
216,4.79239,81.0437382089192,54.43126,15,1,19,10,21.6,201.7
217,6.600839,80.9407812731378,54.3425,15,1,19,10,21.7,201.6
218,7.233796,81.1705621724423,54.54221,15,1,19,10,21.8,201.5
219,6.600839,80.8376244618367,54.25374,15,1,19,10,21.9,201.4
220,5.515769,80.923592345252,54.32771,15,1,19,10,22,201.3
221,4.973235,80.2702736216742,53.76557,15,1,19,10,22.1,201.2
222,4.611545,80.1843057382589,53.6916,15,1,19,10,22.2,201.1
223,3.436053,80.8806025925477,54.29072,15,1,19,10,22.3,201
224,5.334925,81.1029265354737,54.48304,15,1,19,10,22.4,200.9
225,6.600839,80.8376244618367,54.25374,15,1,19,10,22.5,200.8
226,6.510417,80.8290358088904,54.24635,15,1,19,10,22.6,200.7
227,6.510417,80.6484997671204,54.09101,15,1,19,10,22.7,200.6
228,8.409288,80.0295821433005,53.55847,15,1,19,10,22.8,200.5
229,10.30816,81.1367386385924,54.51262,15,1,19,10,22.9,200.4
230,10.30816,80.7516682004146,54.17978,15,1,19,10,23,200.3
231,9.132668,80.6657003169994,54.10581,15,1,19,10,23.1,200.2
232,8.499711,81.2466565505561,54.60878,15,1,19,10,23.2,200.1
233,7.143374,81.0775617427691,54.46085,15,1,19,10,23.3,200
234,9.042245,81.0775617427691,54.46085,15,1,19,10,23.4,199.9
235,6.510417,80.7344792725288,54.16499,15,1,19,10,23.5,199.8
236,7.143374,80.923592345252,54.32771,15,1,19,10,23.6,199.7
237,7.143374,81.6947640780937,55.0008,15,1,19,10,23.7,199.6
238,9.132668,81.3819392552244,54.72713,15,1,19,10,23.8,199.5
239,10.39858,81.0691030016238,54.45345,15,1,19,10,23.9,199.4
240,8.499711,81.4411161510477,54.7789,15,1,19,10,24,199.3
241,9.132668,80.4336091135652,53.90611,15,1,19,10,24.1,199.2
242,8.499711,80.9149920703125,54.32031,15,1,19,10,24.2,199.1
243,7.143374,81.2635626021154,54.62357,15,1,19,10,24.3,199
244,6.600839,80.8118352590114,54.23155,15,1,19,10,24.4,198.9
245,8.138021,81.2635626021154,54.62357,15,1,19,10,24.5,198.8
246,8.680555,80.8720139396015,54.28333,15,1,19,10,24.6,198.7
247,9.042245,81.3481157213745,54.69754,15,1,19,10,24.7,198.6
248,7.233796,81.3058334463793,54.66055,15,1,19,10,24.8,198.5
249,8.228443,81.5594813734254,54.88245,15,1,19,10,24.9,198.4
250,8.409288,80.9837710258419,54.37949,15,1,19,10,25,198.3
251,8.409288,81.0437382089192,54.43126,15,1,19,10,25.1,198.2
252,9.042245,81.3819392552244,54.72713,15,1,19,10,25.2,198.1
253,9.132668,80.8978031424267,54.30552,15,1,19,10,25.3,198
254,9.132668,81.1451973797377,54.52002,15,1,19,10,25.4,197.9
255,8.499711,81.7116701296531,55.01559,15,1,19,10,25.5,197.8
256,7.233796,81.3903865656385,54.73452,15,1,19,10,25.6,197.7
257,7.143374,81.3481157213745,54.69754,15,1,19,10,25.7,197.6
258,8.409288,81.28892739482,54.64576,15,1,19,10,25.8,197.5
259,8.409288,81.0181488816135,54.40907,15,1,19,10,25.9,197.4
260,10.39858,80.8720139396015,54.28333,15,1,19,10,26,197.3
261,8.499711,81.4918457364569,54.82328,15,1,19,10,26.1,197.2
262,7.233796,81.2720213432607,54.63097,15,1,19,10,26.2,197.1
263,9.132668,80.7602684753541,54.18718,15,1,19,10,26.3,197
264,9.132668,80.8548250117157,54.26854,15,1,19,10,26.4,196.9
265,8.409288,81.0181488816135,54.40907,15,1,19,10,26.5,196.8
266,8.409288,81.1029265354737,54.48304,15,1,19,10,26.6,196.7
267,8.499711,80.717290344643,54.1502,15,1,19,10,26.7,196.6
268,8.499711,81.6778465958031,54.986,15,1,19,10,26.8,196.5
269,9.042245,81.1705621724423,54.54221,15,1,19,10,26.9,196.4
270,8.680555,80.8032466060651,54.22416,15,1,19,10,27,196.3
271,7.233796,81.1451973797377,54.52002,15,1,19,10,27.1,196.2
272,5.334925,80.553954852752,54.00966,15,1,19,10,27.2,196.1
273,7.143374,81.2128330167062,54.57919,15,1,19,10,27.3,196
274,7.143374,80.3906309828541,53.86913,15,1,19,10,27.4,195.9
275,7.957176,81.0775617427691,54.46085,15,1,19,10,27.5,195.8
276,9.132668,80.7602684753541,54.18718,15,1,19,10,27.6,195.7
277,9.132668,81.2804686536747,54.63836,15,1,19,10,27.7,195.6
278,11.6645,80.906391795373,54.31291,15,1,19,10,27.8,195.5
279,10.39858,80.7430679254751,54.17238,15,1,19,10,27.9,195.4
280,9.132668,81.0860204839144,54.46825,15,1,19,10,28,195.3
281,10.30816,80.7430679254751,54.17238,15,1,19,10,28.1,195.2
282,9.042245,81.0437382089192,54.43126,15,1,19,10,28.2,195.1
283,10.39858,81.162103431297,54.53481,15,1,19,10,28.3,195
284,10.39858,80.8376244618367,54.25374,15,1,19,10,28.4,194.9
285,11.6645,81.1705621724423,54.54221,15,1,19,10,28.5,194.8
286,10.39858,80.6829008668783,54.12061,15,1,19,10,28.6,194.7
287,9.132668,80.8290358088904,54.24635,15,1,19,10,28.7,194.6
288,8.499711,80.657111664053,54.09842,15,1,19,10,28.8,194.5
289,9.132668,80.9751707509025,54.37209,15,1,19,10,28.9,194.4
290,10.39858,81.3142921875246,54.66795,15,1,19,10,29,194.3
291,9.132668,81.1282913281783,54.50523,15,1,19,10,29.1,194.2
292,9.132668,81.1705621724423,54.54221,15,1,19,10,29.2,194.1
293,10.39858,80.9837710258419,54.37949,15,1,19,10,29.3,194
294,9.132668,80.8978031424267,54.30552,15,1,19,10,29.4,193.9
295,9.132668,81.0521969500645,54.43866,15,1,19,10,29.5,193.8
296,8.861401,80.9837710258419,54.37949,15,1,19,10,29.6,193.7
297,6.600839,81.0775617427691,54.46085,15,1,19,10,29.7,193.6
298,6.600839,81.0095602286672,54.40168,15,1,19,10,29.8,193.5
299,6.600839,81.4495748921929,54.7863,15,1,19,10,29.9,193.4
300,6.600839,81.2381978094108,54.60138,15,1,19,10,30,193.3
301,7.233796,81.3396569802292,54.69014,15,1,19,10,30.1,193.2
302,8.499711,81.4833869953116,54.81588,15,1,19,10,30.2,193.1
303,8.499711,81.407304047929,54.74932,15,1,19,10,30.3,193
304,7.233796,81.1874682240016,54.557,15,1,19,10,30.4,192.9
305,9.132668,80.6657003169994,54.10581,15,1,19,10,30.5,192.8
306,9.042245,80.717290344643,54.1502,15,1,19,10,30.6,192.7
307,9.132668,80.9149920703125,54.32031,15,1,19,10,30.7,192.6
308,10.39858,81.3565630317885,54.70493,15,1,19,10,30.8,192.5
309,8.499711,81.6102109588346,54.92683,15,1,19,10,30.9,192.4
310,10.39858,81.407304047929,54.74932,15,1,19,10,31,192.3
311,9.132668,81.0521969500645,54.43866,15,1,19,10,31.1,192.2
312,7.233796,81.0009599537277,54.39428,15,1,19,10,31.2,192.1
313,4.701968,81.3311982390839,54.68274,15,1,19,10,31.3,192
314,4.701968,81.026749156553,54.41647,15,1,19,10,31.4,191.9
315,5.334925,81.2043742755609,54.57179,15,1,19,10,31.5,191.8
316,6.600839,80.8290358088904,54.24635,15,1,19,10,31.6,191.7
317,6.600839,80.5883327085236,54.03924,15,1,19,10,31.7,191.6
318,6.962529,81.2973861359653,54.65316,15,1,19,10,31.8,191.5
319,7.233796,80.1585281574268,53.66942,15,1,19,10,31.9,191.4
320,7.233796,80.5367543028731,53.99486,15,1,19,10,32,191.3
321,8.951823,81.5763874249847,54.89724,15,1,19,10,32.1,191.2
322,9.132668,80.966570475963,54.36469,15,1,19,10,32.2,191.1
323,9.132668,81.0691030016238,54.45345,15,1,19,10,32.3,191
324,9.132668,80.8032466060651,54.22416,15,1,19,10,32.4,190.9
325,8.499711,80.9407812731378,54.3425,15,1,19,10,32.5,190.8
326,8.409288,81.0352908985052,54.42387,15,1,19,10,32.6,190.7
327,10.39858,80.5883327085236,54.03924,15,1,19,10,32.7,190.6
328,7.233796,81.3396569802292,54.69014,15,1,19,10,32.8,190.5
329,8.499711,81.0352908985052,54.42387,15,1,19,10,32.9,190.4
330,7.233796,81.58484616613,54.90464,15,1,19,10,33,190.3
331,8.499711,81.4664809437523,54.80109,15,1,19,10,33.1,190.2
332,10.39858,80.8978031424267,54.30552,15,1,19,10,33.2,190.1
333,10.39858,81.3819392552244,54.72713,15,1,19,10,33.3,190
334,9.132668,81.4664809437523,54.80109,15,1,19,10,33.4,189.9
335,10.39858,81.2804686536747,54.63836,15,1,19,10,33.5,189.8
336,11.6645,80.7774574032399,54.20197,15,1,19,10,33.6,189.7
337,12.29745,81.5172105291615,54.84547,15,1,19,10,33.7,189.6
338,12.29745,81.3565630317885,54.70493,15,1,19,10,33.8,189.5
339,12.29745,81.7032113885078,55.00819,15,1,19,10,33.9,189.4
340,13.56337,81.2128330167062,54.57919,15,1,19,10,34,189.3
341,11.6645,80.7258789975894,54.15759,15,1,19,10,34.1,189.2
342,12.20703,81.3227509286699,54.67535,15,1,19,10,34.2,189.1
343,12.20703,80.9321926201914,54.33511,15,1,19,10,34.3,189
344,12.20703,81.3311982390839,54.68274,15,1,19,10,34.4,188.9
345,11.6645,81.2212917578515,54.58659,15,1,19,10,34.5,188.8
346,12.11661,80.7516682004146,54.17978,15,1,19,10,34.6,188.7
347,11.93576,81.2635626021154,54.62357,15,1,19,10,34.7,188.6
348,11.39323,81.3227509286699,54.67535,15,1,19,10,34.8,188.5
349,9.132668,81.28892739482,54.64576,15,1,19,10,34.9,188.4
350,10.39858,80.7086900697036,54.1428,15,1,19,10,35,188.3
351,12.20703,80.9407812731378,54.3425,15,1,19,10,35.1,188.2
352,10.39858,81.2128330167062,54.57919,15,1,19,10,35.2,188.1
353,11.6645,81.5002930468709,54.83067,15,1,19,10,35.3,188
354,10.39858,81.2381978094108,54.60138,15,1,19,10,35.4,187.9
355,9.132668,80.8720139396015,54.28333,15,1,19,10,35.5,187.8
356,8.499711,80.9837710258419,54.37949,15,1,19,10,35.6,187.7
357,9.132668,81.407304047929,54.74932,15,1,19,10,35.7,187.6
358,9.132668,80.7602684753541,54.18718,15,1,19,10,35.8,187.5
359,11.6645,81.162103431297,54.53481,15,1,19,10,35.9,187.4
360,10.39858,81.2973861359653,54.65316,15,1,19,10,36,187.3
361,11.6645,81.0095602286672,54.40168,15,1,19,10,36.1,187.2
362,13.56337,81.1705621724423,54.54221,15,1,19,10,36.2,187.1
363,13.56337,81.3565630317885,54.70493,15,1,19,10,36.3,187
364,12.29745,81.153656120883,54.52742,15,1,19,10,36.4,186.9
365,12.29745,81.2804686536747,54.63836,15,1,19,10,36.5,186.8
366,13.56337,81.0606556912098,54.44606,15,1,19,10,36.6,186.7
367,12.20703,81.28892739482,54.64576,15,1,19,10,36.7,186.6
368,12.93041,80.6227221862883,54.06883,15,1,19,10,36.8,186.5
369,15.46224,80.9923596787883,54.38688,15,1,19,10,36.9,186.4
370,14.19633,81.2381978094108,54.60138,15,1,19,10,37,186.3
371,14.19633,81.162103431297,54.53481,15,1,19,10,37.1,186.2
372,11.57407,81.2635626021154,54.62357,15,1,19,10,37.2,186.1
373,9.22309,81.3734805140791,54.71973,15,1,19,10,37.3,186
374,10.39858,81.0775617427691,54.46085,15,1,19,10,37.4,185.9
375,11.6645,80.6141219113489,54.06143,15,1,19,10,37.5,185.8
376,11.57407,81.0352908985052,54.42387,15,1,19,10,37.6,185.7
377,11.6645,80.2788622746205,53.77296,15,1,19,10,37.7,185.6
378,12.20703,80.9751707509025,54.37209,15,1,19,10,37.8,185.5
379,13.47295,80.6055332584025,54.05404,15,1,19,10,37.9,185.4
380,15.37182,81.2720213432607,54.63097,15,1,19,10,38,185.3
381,13.47295,80.7860576781794,54.20937,15,1,19,10,38.1,185.2
382,13.47295,81.3227509286699,54.67535,15,1,19,10,38.2,185.1
383,13.47295,81.7032113885078,55.00819,15,1,19,10,38.3,185
384,13.47295,81.4495748921929,54.7863,15,1,19,10,38.4,184.9
385,14.1059,81.0775617427691,54.46085,15,1,19,10,38.5,184.8
386,15.37182,80.28746254956,53.78036,15,1,19,10,38.6,184.7
387,15.37182,80.7774574032399,54.20197,15,1,19,10,38.7,184.6
388,14.1059,80.863413664662,54.27593,15,1,19,10,38.8,184.5
389,14.19633,80.8204355339509,54.23895,15,1,19,10,38.9,184.4
390,15.37182,80.6227221862883,54.06883,15,1,19,10,39,184.3
391,15.37182,81.0775617427691,54.46085,15,1,19,10,39.1,184.2
